ensembl_gene_id,ensembl_transcript_id,rgd_symbol,entrezgene_id,chr_name,gene_start,gene_end,strand
ENSRNOG00000056290,ENSRNOT00000086827,,,4,103257811,103258134,-1
ENSRNOG00000055633,ENSRNOT00000085453,LOC100910067,100910067,AABR07022258.1,405,848,-1
ENSRNOG00000021120,ENSRNOT00000028677,Prune,310664,2,196427710,196456481,-1
ENSRNOG00000012581,ENSRNOT00000016989,RGD1311933,308056,1,31409579,31425662,1
ENSRNOG00000000894,ENSRNOT00000076483,Fry,304244,12,5573729,5822874,-1
ENSRNOG00000000894,ENSRNOT00000075920,Fry,304244,12,5573729,5822874,-1
ENSRNOG00000000894,ENSRNOT00000041365,Fry,304244,12,5573729,5822874,-1
ENSRNOG00000000894,ENSRNOT00000077167,Fry,304244,12,5573729,5822874,-1
ENSRNOG00000057514,ENSRNOT00000080037,,,14,46654573,46654621,1
ENSRNOG00000003198,ENSRNOT00000004346,RGD1305733,360459,10,3411380,3570688,1
ENSRNOG00000018774,ENSRNOT00000059501,Rps14,29284,18,56044369,56047316,1
ENSRNOG00000018774,ENSRNOT00000059501,Rps14,100911847,18,56044369,56047316,1
ENSRNOG00000008364,ENSRNOT00000011230,Cat,24248,3,93379874,93412058,-1
ENSRNOG00000056830,ENSRNOT00000086338,,,4,103331020,103331319,-1
ENSRNOG00000019168,ENSRNOT00000025912,Nxt2,315352,X,113510621,113517102,1
ENSRNOG00000057102,ENSRNOT00000082508,,64189,8,50259248,50277797,-1
ENSRNOG00000055396,ENSRNOT00000078801,,,14,43145664,43145770,1
ENSRNOG00000052420,ENSRNOT00000087848,,,12,2589818,2614666,1
ENSRNOG00000013009,ENSRNOT00000017468,Ldha,24533,1,102900286,102909707,1
ENSRNOG00000016692,ENSRNOT00000059458,Hsdl2,313200,5,76812931,76848101,1
ENSRNOG00000017986,ENSRNOT00000032909,Zfp458,499563,2,86971147,86980515,1
ENSRNOG00000014647,ENSRNOT00000019656,Cbfb,361391,19,37127508,37171069,1
ENSRNOG00000007581,ENSRNOT00000010207,Slc17a8,266767,7,30216104,30274984,-1
ENSRNOG00000012122,ENSRNOT00000016518,Clvs2,,1,25173242,25296137,1
ENSRNOG00000014041,ENSRNOT00000018951,Cep78,60347,1,233186989,233214758,-1
ENSRNOG00000056287,ENSRNOT00000080374,,,14,36664720,36664840,-1
ENSRNOG00000027633,ENSRNOT00000029140,,102550375,15,12584423,12602692,-1
ENSRNOG00000056865,ENSRNOT00000008357,,,4,87403715,87404625,1
ENSRNOG00000009173,ENSRNOT00000012155,Smad6,367100,8,68898296,68966108,-1
ENSRNOG00000054846,ENSRNOT00000088334,,,KL568496.1,1097,2833,1
ENSRNOG00000054570,ENSRNOT00000085209,,,14,84570534,84570710,1
ENSRNOG00000004928,ENSRNOT00000066904,Sntg2,298936,6,49123084,49324450,-1
ENSRNOG00000008837,ENSRNOT00000012075,Ass1,25698,3,10327414,10371240,-1
ENSRNOG00000018718,ENSRNOT00000025412,Rpp30,685332,1,254697247,254720087,1
ENSRNOG00000025889,ENSRNOT00000035916,Gnas,24896,3,172374957,172428483,1
ENSRNOG00000011634,ENSRNOT00000015540,Xkr6,305960,15,46784963,47173335,1
ENSRNOG00000013018,ENSRNOT00000076510,Eda2r,296872,X,66561286,66602506,-1
ENSRNOG00000013018,ENSRNOT00000017429,Eda2r,296872,X,66561286,66602506,-1
ENSRNOG00000058733,ENSRNOT00000079981,Asap1,314961,7,104669672,104801045,-1
ENSRNOG00000058733,ENSRNOT00000079524,Asap1,314961,7,104669672,104801045,-1
ENSRNOG00000058733,ENSRNOT00000085650,Asap1,314961,7,104669672,104801045,-1
ENSRNOG00000050349,ENSRNOT00000072764,Mylk4,,17,33028293,33045690,1
ENSRNOG00000057342,ENSRNOT00000084939,,,2,124827388,124827518,-1
ENSRNOG00000000916,ENSRNOT00000001219,Katnal1,288449,12,7208850,7271872,1
ENSRNOG00000000916,ENSRNOT00000001219,Katnal1,103690050,12,7208850,7271872,1
ENSRNOG00000000916,ENSRNOT00000001219,LOC100910196,288449,12,7208850,7271872,1
ENSRNOG00000000916,ENSRNOT00000001219,LOC100910196,103690050,12,7208850,7271872,1
ENSRNOG00000061258,ENSRNOT00000091055,,,14,47374990,47375090,-1
ENSRNOG00000033010,ENSRNOT00000041925,Akr1c12,364773,17,69695550,69711689,-1
ENSRNOG00000020742,ENSRNOT00000064136,Pcnxl3,309167,1,221019500,221041401,-1
ENSRNOG00000057595,ENSRNOT00000083904,,,1,206801864,206802027,-1
ENSRNOG00000025991,ENSRNOT00000038136,Pex1,500006,4,27659381,27698037,-1
ENSRNOG00000003835,ENSRNOT00000005100,Slc43a2,287532,10,63677396,63719283,1
ENSRNOG00000054369,ENSRNOT00000081139,,,2,139869751,139869878,-1
ENSRNOG00000060672,ENSRNOT00000081361,,,14,113503129,113503260,-1
ENSRNOG00000040383,ENSRNOT00000062136,,,10,35858062,35858155,-1
ENSRNOG00000048799,ENSRNOT00000073974,,,1,134605321,134605443,1
ENSRNOG00000006810,ENSRNOT00000008948,Lancl2,362375,4,88525695,88565292,-1
ENSRNOG00000055900,ENSRNOT00000081624,,,8,62563256,62563679,-1
ENSRNOG00000059587,ENSRNOT00000082477,,,14,36483094,36483200,-1
ENSRNOG00000039871,ENSRNOT00000084687,RGD1306063,289928,15,12872408,12889108,-1
ENSRNOG00000039871,ENSRNOT00000061214,RGD1306063,289928,15,12872408,12889108,-1
ENSRNOG00000017503,ENSRNOT00000023661,Ppargc1b,291567,18,56626712,56728968,-1
ENSRNOG00000017503,ENSRNOT00000066048,Ppargc1b,291567,18,56626712,56728968,-1
ENSRNOG00000010552,ENSRNOT00000014027,Lamtor3,362045,2,243160917,243173048,1
ENSRNOG00000060705,ENSRNOT00000090931,,,1,213992497,213992630,1
ENSRNOG00000061776,ENSRNOT00000086784,Olr1051,288839,KL568463.1,4919,5854,-1
ENSRNOG00000047208,ENSRNOT00000073895,Mir466c,,17,72060077,72060155,-1
ENSRNOG00000003508,ENSRNOT00000005273,Ergic1,287177,10,16821880,16910641,-1
ENSRNOG00000043203,ENSRNOT00000088923,Krt75,300247,7,143219012,143228060,-1
ENSRNOG00000043203,ENSRNOT00000012640,Krt75,300247,7,143219012,143228060,-1
ENSRNOG00000058031,ENSRNOT00000081602,,,1,173139486,173139809,1
ENSRNOG00000052593,ENSRNOT00000082798,,,17,43632642,43632779,-1
ENSRNOG00000056148,ENSRNOT00000083191,Nudcd3,,14,86326421,86333424,-1
ENSRNOG00000032463,ENSRNOT00000047836,Rap1a,295347,2,208193954,208215187,-1
ENSRNOG00000057266,ENSRNOT00000084296,,364304,KL568405.1,57068,57526,-1
ENSRNOG00000010486,ENSRNOT00000014094,Mpp4,58808,9,65917917,65957101,-1
ENSRNOG00000010486,ENSRNOT00000038132,Mpp4,58808,9,65917917,65957101,-1
ENSRNOG00000059985,ENSRNOT00000082162,,,17,82465913,82466046,-1
ENSRNOG00000020242,ENSRNOT00000055243,Art5,259167,1,167192810,167202767,-1
ENSRNOG00000058808,ENSRNOT00000077244,,,1,1115869,1115990,1
ENSRNOG00000037146,ENSRNOT00000056054,Ctxn2,100302373,3,117416345,117416786,1
ENSRNOG00000020699,ENSRNOT00000066834,Cd37,29185,1,101230533,101236065,-1
ENSRNOG00000005023,ENSRNOT00000006682,Agr2,298961,6,55465782,55487714,1
ENSRNOG00000005023,ENSRNOT00000091213,Agr2,298961,6,55465782,55487714,1
ENSRNOG00000050016,ENSRNOT00000073026,Gtf3a,246299,12,9856842,9864791,-1
ENSRNOG00000028116,ENSRNOT00000038955,LOC100361746,102552988,10,71464677,71491743,-1
ENSRNOG00000043814,ENSRNOT00000069081,,,17,6694254,6694350,1
ENSRNOG00000017078,ENSRNOT00000022921,Sepn1,362624,5,152750284,152762165,-1
ENSRNOG00000059051,ENSRNOT00000083185,,,1,257475989,257476114,1
ENSRNOG00000054400,ENSRNOT00000086218,,690898,10,43768708,43783019,1
ENSRNOG00000032471,ENSRNOT00000079169,Asb3,364227,14,115391609,115446152,1
ENSRNOG00000032471,ENSRNOT00000067393,Asb3,364227,14,115391609,115446152,1
ENSRNOG00000052181,ENSRNOT00000090913,Olr1751,302825,KL568460.1,62644,63582,-1
ENSRNOG00000045792,ENSRNOT00000074642,Olr566,406050,3,75999481,76000386,1
ENSRNOG00000055896,ENSRNOT00000077154,,,17,74801533,74801633,-1
ENSRNOG00000001518,ENSRNOT00000002075,Itga6,114517,3,58443101,58515124,1
ENSRNOG00000005731,ENSRNOT00000090774,Birc3,78971,8,6048969,6076598,-1
ENSRNOG00000005731,ENSRNOT00000007702,Birc3,78971,8,6048969,6076598,-1
ENSRNOG00000059769,ENSRNOT00000078557,,,1,10775639,10775765,1
ENSRNOG00000047503,ENSRNOT00000074942,Apoc3,24207,8,50529318,50531498,-1
ENSRNOG00000047503,ENSRNOT00000090985,Apoc3,24207,8,50529318,50531498,-1
ENSRNOG00000018118,ENSRNOT00000045053,Atad3a,298682,5,173189592,173209768,-1
ENSRNOG00000045701,ENSRNOT00000075556,,,17,71773913,71774012,-1
ENSRNOG00000051325,ENSRNOT00000076454,,,X,65803596,65804663,1
ENSRNOG00000023177,ENSRNOT00000026873,Esrp2,307810,19,38113412,38120578,-1
ENSRNOG00000010894,ENSRNOT00000014454,Tmem203,311800,3,2474972,2475800,1
ENSRNOG00000028231,ENSRNOT00000033457,,,10,13047378,13051154,-1
ENSRNOG00000021678,ENSRNOT00000030784,Alkbh3,362169,3,82874248,82906581,-1
ENSRNOG00000005982,ENSRNOT00000008057,C1d,289810,14,100415668,100427260,1
ENSRNOG00000005982,ENSRNOT00000089875,C1d,289810,14,100415668,100427260,1
ENSRNOG00000057915,ENSRNOT00000090608,,,17,25686847,25686932,-1
ENSRNOG00000022615,ENSRNOT00000010691,Tp53i13,287550,10,62650719,62655362,1
ENSRNOG00000018669,ENSRNOT00000079784,Jak3,25326,16,20109200,20120668,1
ENSRNOG00000018669,ENSRNOT00000025312,Jak3,25326,16,20109200,20120668,1
ENSRNOG00000018669,ENSRNOT00000080146,Jak3,25326,16,20109200,20120668,1
ENSRNOG00000059023,ENSRNOT00000083216,,,4,116935901,116936041,-1
ENSRNOG00000045036,ENSRNOT00000070303,,,2,66694828,66694947,1
ENSRNOG00000010309,ENSRNOT00000066143,Nfyb,25336,7,27081667,27097479,1
ENSRNOG00000010309,ENSRNOT00000082398,Nfyb,25336,7,27081667,27097479,1
ENSRNOG00000027423,ENSRNOT00000037868,Olr183,293328,1,169891909,169892850,-1
ENSRNOG00000058270,ENSRNOT00000087969,,,17,43704379,43704471,-1
ENSRNOG00000011074,ENSRNOT00000014764,Calcb,171519,1,184271590,184276475,1
ENSRNOG00000008282,ENSRNOT00000011035,Elf5,366142,3,93351619,93371656,1
ENSRNOG00000009112,ENSRNOT00000036460,Pon2,296851,4,30344709,30380119,-1
ENSRNOG00000012324,ENSRNOT00000016712,Soga3,,1,31066798,31122093,-1
ENSRNOG00000009218,ENSRNOT00000012234,Prdm12,688699,3,10182364,10196603,-1
ENSRNOG00000022729,ENSRNOT00000030162,Mrgprx2l,404645,1,103810204,103811148,-1
ENSRNOG00000059029,ENSRNOT00000086757,,,14,84841607,84841710,1
ENSRNOG00000001777,ENSRNOT00000002421,,,11,71243334,71284939,-1
ENSRNOG00000055783,ENSRNOT00000087315,,,2,205314474,205314596,1
ENSRNOG00000047538,ENSRNOT00000075581,,,17,71804238,71804315,-1
ENSRNOG00000013321,ENSRNOT00000032275,Dock11,313438,X,122507374,122690465,1
ENSRNOG00000013321,ENSRNOT00000080517,Dock11,313438,X,122507374,122690465,1
ENSRNOG00000049321,ENSRNOT00000071145,LOC100909501,100909501,4,1730194,1731126,1
ENSRNOG00000049321,ENSRNOT00000071145,LOC100909501,100912371,4,1730194,1731126,1
ENSRNOG00000049321,ENSRNOT00000071145,LOC100912371,100909501,4,1730194,1731126,1
ENSRNOG00000049321,ENSRNOT00000071145,LOC100912371,100912371,4,1730194,1731126,1
ENSRNOG00000051271,ENSRNOT00000076141,,,13,78619573,78620398,1
ENSRNOG00000010067,ENSRNOT00000014415,Lypla2,83510,5,154315033,154319629,-1
ENSRNOG00000053711,ENSRNOT00000087448,Olr268,404989,1,172752416,172753360,1
ENSRNOG00000013336,ENSRNOT00000060146,Wdr70,294783,2,56944460,57196568,-1
ENSRNOG00000001323,ENSRNOT00000030757,Zfp157,360775,12,18464781,18487178,-1
ENSRNOG00000008167,ENSRNOT00000080794,Abhd6,305795,15,18647844,18695133,-1
ENSRNOG00000008167,ENSRNOT00000012271,Abhd6,305795,15,18647844,18695133,-1
ENSRNOG00000048715,ENSRNOT00000075489,,,2,162745853,162745929,1
ENSRNOG00000052282,ENSRNOT00000080926,,,KL568234.1,793,4310,1
ENSRNOG00000061156,ENSRNOT00000086470,,,1,194968886,194968978,-1
ENSRNOG00000058596,ENSRNOT00000085604,,,17,1818302,1818403,-1
ENSRNOG00000041613,ENSRNOT00000063366,,,14,2792088,2792204,1
ENSRNOG00000009285,ENSRNOT00000060185,Tssc1,362721,6,48021771,48135241,1
ENSRNOG00000024412,ENSRNOT00000032589,LOC100362226,,3,2405269,2405691,1
ENSRNOG00000000542,ENSRNOT00000000651,Dnah8,,20,9313271,9560682,1
ENSRNOG00000000542,ENSRNOT00000071939,Dnah8,,20,9313271,9560682,1
ENSRNOG00000058816,ENSRNOT00000086795,,,2,185441302,185441371,-1
ENSRNOG00000055129,ENSRNOT00000089728,,,1,85199612,85199672,1
ENSRNOG00000047051,ENSRNOT00000073883,,,17,72070597,72070690,-1
ENSRNOG00000024617,ENSRNOT00000033807,,,4,78263866,78265056,1
ENSRNOG00000055909,ENSRNOT00000080658,Apoa4,25080,8,50537009,50539376,1
ENSRNOG00000047789,ENSRNOT00000074459,,,14,39271201,39271293,1
ENSRNOG00000057948,ENSRNOT00000086874,,,1,200157732,200157832,1
ENSRNOG00000015970,ENSRNOT00000021431,Tbc1d13,499768,3,8701855,8717515,1
ENSRNOG00000061190,ENSRNOT00000088325,,,2,202894183,202894309,-1
ENSRNOG00000029245,ENSRNOT00000055427,Gpr179,287657,10,85274057,85289777,-1
ENSRNOG00000029245,ENSRNOT00000014863,Gpr179,287657,10,85274057,85289777,-1
ENSRNOG00000052457,ENSRNOT00000088539,,,17,87158245,87158340,1
ENSRNOG00000056351,ENSRNOT00000090044,,,1,94561902,94561963,-1
ENSRNOG00000024640,ENSRNOT00000066659,Oacyl,291549,18,61377051,61432878,1
ENSRNOG00000057098,ENSRNOT00000083604,,,2,53432007,53432126,-1
ENSRNOG00000016595,ENSRNOT00000022384,Hhex,79237,1,256101903,256107649,1
ENSRNOG00000047238,ENSRNOT00000074585,,,17,71793995,71794086,-1
ENSRNOG00000045369,ENSRNOT00000070636,,,1,29352780,29352913,1
ENSRNOG00000023863,ENSRNOT00000032796,Gpr139,293545,1,188854371,188895223,-1
ENSRNOG00000020813,ENSRNOT00000028262,Ltbp3,83838,1,221099998,221116096,1
ENSRNOG00000016187,ENSRNOT00000021839,Tmem67,313067,5,25666137,25721072,-1
ENSRNOG00000031987,ENSRNOT00000040163,Vom1r88,494233,4,88423412,88424305,1
ENSRNOG00000001324,ENSRNOT00000001791,Asmt,246281,12,18521401,18526250,-1
ENSRNOG00000057569,ENSRNOT00000079456,,191572,1,225184939,225215015,1
ENSRNOG00000057569,ENSRNOT00000088387,,191572,1,225184939,225215015,1
ENSRNOG00000033531,ENSRNOT00000042914,Cacna2d1,25399,4,15710417,16130848,-1
ENSRNOG00000033531,ENSRNOT00000090240,Cacna2d1,25399,4,15710417,16130848,-1
ENSRNOG00000033531,ENSRNOT00000082161,Cacna2d1,25399,4,15710417,16130848,-1
ENSRNOG00000033531,ENSRNOT00000034969,Cacna2d1,25399,4,15710417,16130848,-1
ENSRNOG00000017833,ENSRNOT00000024098,Actn2,291245,17,66304501,66397653,-1
ENSRNOG00000041319,ENSRNOT00000063072,Mir511,,17,81382966,81383044,1
ENSRNOG00000061332,ENSRNOT00000078107,,,14,21557757,21557892,-1
ENSRNOG00000037595,ENSRNOT00000076094,Gpbp1l1,313519,5,135412256,135439577,1
ENSRNOG00000037595,ENSRNOT00000012263,Gpbp1l1,313519,5,135412256,135439577,1
ENSRNOG00000033352,ENSRNOT00000051365,S100a7a,685479,2,190058093,190062534,1
ENSRNOG00000046914,ENSRNOT00000072529,,,1,121227091,121227164,-1
ENSRNOG00000009951,ENSRNOT00000013286,Aif1l,362107,3,9237944,9262628,-1
ENSRNOG00000005798,ENSRNOT00000007601,Cav3,29161,4,144382945,144398917,1
ENSRNOG00000035568,ENSRNOT00000053691,Mir3074,,17,823940,824056,-1
ENSRNOG00000052876,ENSRNOT00000078236,,,14,100260279,100260498,-1
ENSRNOG00000004549,ENSRNOT00000085712,Dhx40,287595,10,74080590,74119032,-1
ENSRNOG00000004549,ENSRNOT00000006926,Dhx40,287595,10,74080590,74119032,-1
ENSRNOG00000028075,ENSRNOT00000087029,LOC360479,360479,10,10794445,10808585,-1
ENSRNOG00000028075,ENSRNOT00000036954,LOC360479,360479,10,10794445,10808585,-1
ENSRNOG00000055902,ENSRNOT00000085824,,,14,17380736,17380876,-1
ENSRNOG00000051698,ENSRNOT00000081855,,,1,222171895,222171985,-1
ENSRNOG00000055162,ENSRNOT00000080902,,,1,264686068,264686174,1
ENSRNOG00000008224,ENSRNOT00000011339,Jdp2,116674,6,109466060,109505161,1
ENSRNOG00000059195,ENSRNOT00000078254,,,4,82665094,82668905,1
ENSRNOG00000052320,ENSRNOT00000085514,,,17,53056903,53057003,1
ENSRNOG00000032332,ENSRNOT00000082264,Krt4,315323,7,143518010,143523503,-1
ENSRNOG00000032332,ENSRNOT00000012943,Krt4,315323,7,143518010,143523503,-1
ENSRNOG00000049272,ENSRNOT00000071563,,,5,71467344,71468189,1
ENSRNOG00000002783,ENSRNOT00000003748,Serpinc1,304917,13,78805347,78833192,1
ENSRNOG00000002783,ENSRNOT00000046512,Serpinc1,304917,13,78805347,78833192,1
ENSRNOG00000002783,ENSRNOT00000076043,Serpinc1,304917,13,78805347,78833192,1
ENSRNOG00000010685,ENSRNOT00000014657,Tbx18,315870,8,95359354,95387363,-1
ENSRNOG00000054509,ENSRNOT00000077872,,,1,148033310,148033416,1
ENSRNOG00000061477,ENSRNOT00000078580,,,14,44652999,44653127,-1
ENSRNOG00000011104,ENSRNOT00000014904,LOC100360057,81768,5,169506138,169512871,1
ENSRNOG00000011104,ENSRNOT00000014904,LOC100360057,100360057,5,169506138,169512871,1
ENSRNOG00000011104,ENSRNOT00000014904,LOC100363800,81768,5,169506138,169512871,1
ENSRNOG00000011104,ENSRNOT00000014904,LOC100363800,100360057,5,169506138,169512871,1
ENSRNOG00000011104,ENSRNOT00000014904,Rpl22,81768,5,169506138,169512871,1
ENSRNOG00000011104,ENSRNOT00000014904,Rpl22,100360057,5,169506138,169512871,1
ENSRNOG00000054295,ENSRNOT00000050246,,,20,2484478,2486076,1
ENSRNOG00000011557,ENSRNOT00000015473,S100a8,116547,2,190073815,190074354,1
ENSRNOG00000046787,ENSRNOT00000075572,,,KL568147.1,254007,255079,-1
ENSRNOG00000033346,ENSRNOT00000041470,LOC100361636,,14,107392896,107395385,1
ENSRNOG00000033346,ENSRNOT00000076177,LOC100361636,,14,107392896,107395385,1
ENSRNOG00000005806,ENSRNOT00000007724,Oxtr,25342,4,144403358,144416116,-1
ENSRNOG00000053521,ENSRNOT00000078860,,,1,194892124,194892216,-1
ENSRNOG00000048410,ENSRNOT00000070791,,,6,41025988,41026095,-1
ENSRNOG00000001797,ENSRNOT00000002450,Umps,288051,11,70034139,70044628,1
ENSRNOG00000052539,ENSRNOT00000091306,Prpf40b,363000,7,140967282,140981583,1
ENSRNOG00000057572,ENSRNOT00000089498,Vom1r79,494227,4,87981869,87982729,-1
ENSRNOG00000057819,ENSRNOT00000081740,,,2,120783160,120783236,1
ENSRNOG00000012804,ENSRNOT00000017065,C1qc,362634,5,155255005,155258392,-1
ENSRNOG00000016033,ENSRNOT00000021531,Endog,362100,3,8741766,8744592,1
ENSRNOG00000011784,ENSRNOT00000067626,Mocs1,301221,9,13493709,13513960,-1
ENSRNOG00000017419,ENSRNOT00000064018,Map3k4,308106,1,48625743,48711642,1
ENSRNOG00000017419,ENSRNOT00000084317,Map3k4,308106,1,48625743,48711642,1
ENSRNOG00000043690,ENSRNOT00000068957,,,6,111692433,111692532,-1
ENSRNOG00000012085,ENSRNOT00000016089,Isca2,500694,6,108488678,108490188,1
ENSRNOG00000027259,ENSRNOT00000036481,Faxdc2,,10,43502931,43512287,-1
ENSRNOG00000055017,ENSRNOT00000087281,,,1,143658199,143658555,-1
ENSRNOG00000060269,ENSRNOT00000079679,Vwce,,1,226687258,226710897,1
ENSRNOG00000012404,ENSRNOT00000016540,Thrsp,25357,1,162381253,162385575,-1
ENSRNOG00000012640,ENSRNOT00000017271,Dpp7,83799,3,2569135,2573387,-1
ENSRNOG00000018845,ENSRNOT00000068110,Snapc4,362088,3,3809407,3824284,-1
ENSRNOG00000018845,ENSRNOT00000061682,Snapc4,362088,3,3809407,3824284,-1
ENSRNOG00000054403,ENSRNOT00000089100,Olr168,293315,KL568409.1,159212,160171,1
ENSRNOG00000053315,ENSRNOT00000078926,,,20,2542868,2542981,-1
ENSRNOG00000010807,ENSRNOT00000014407,Cox6c,54322,7,74723179,74735650,-1
ENSRNOG00000057818,ENSRNOT00000085353,,,1,178184081,178184187,1
ENSRNOG00000029177,ENSRNOT00000044052,,,2,192416615,192434072,1
ENSRNOG00000060052,ENSRNOT00000083144,,102556253,6,33062402,33088582,-1
ENSRNOG00000018724,ENSRNOT00000025273,Zfp474,307310,18,47577566,47634127,1
ENSRNOG00000018724,ENSRNOT00000091536,Zfp474,307310,18,47577566,47634127,1
ENSRNOG00000018724,ENSRNOT00000025270,Zfp474,307310,18,47577566,47634127,1
ENSRNOG00000018724,ENSRNOT00000025273,Zfp474,498866,18,47577566,47634127,1
ENSRNOG00000018724,ENSRNOT00000091536,Zfp474,498866,18,47577566,47634127,1
ENSRNOG00000018724,ENSRNOT00000025270,Zfp474,498866,18,47577566,47634127,1
ENSRNOG00000001367,ENSRNOT00000001849,Gpc2,171517,12,19593041,19599374,-1
ENSRNOG00000026874,ENSRNOT00000059263,Zfp956,312301,4,77623538,77635362,1
ENSRNOG00000037364,ENSRNOT00000056539,,,1,94988512,94988766,1
ENSRNOG00000053785,ENSRNOT00000085977,,,1,243119278,243119409,-1
ENSRNOG00000027747,ENSRNOT00000068689,Ninl,311529,3,146719911,146764015,-1
ENSRNOG00000007895,ENSRNOT00000083212,Pdhb,289950,15,18539210,18546854,1
ENSRNOG00000007895,ENSRNOT00000010545,Pdhb,289950,15,18539210,18546854,1
ENSRNOG00000009987,ENSRNOT00000058148,Akap11,498549,15,60722160,60766579,-1
ENSRNOG00000009987,ENSRNOT00000079978,Akap11,498549,15,60722160,60766579,-1
ENSRNOG00000009987,ENSRNOT00000013333,Akap11,498549,15,60722160,60766579,-1
ENSRNOG00000057591,ENSRNOT00000082778,,,2,165813947,165814067,1
ENSRNOG00000012406,ENSRNOT00000017139,Pcbp4,363133,8,115155470,115165706,1
ENSRNOG00000052864,ENSRNOT00000083350,,,AABR07024203.1,56708,58907,-1
ENSRNOG00000019244,ENSRNOT00000091205,Mxra8,313770,5,173288447,173292929,1
ENSRNOG00000019244,ENSRNOT00000067252,Mxra8,313770,5,173288447,173292929,1
ENSRNOG00000018345,ENSRNOT00000024753,Abce1,361390,19,31867981,31892863,1
ENSRNOG00000027733,ENSRNOT00000036413,Lair1,574531,1,73837944,73868695,1
ENSRNOG00000055622,ENSRNOT00000087741,,,1,214595877,214595967,1
ENSRNOG00000049007,ENSRNOT00000071591,,,3,112605768,112614503,-1
ENSRNOG00000007253,ENSRNOT00000009566,Cbll1,314028,6,50772829,50786967,-1
ENSRNOG00000005907,ENSRNOT00000066468,Rad18,362412,4,144536729,144620731,-1
ENSRNOG00000057368,ENSRNOT00000078742,,,2,155475125,155475255,-1
ENSRNOG00000002035,ENSRNOT00000032130,Paqr3,305203,14,14107580,14124828,1
ENSRNOG00000024737,ENSRNOT00000086492,Tnrc6a,308971,1,193076430,193146394,1
ENSRNOG00000024737,ENSRNOT00000017885,Tnrc6a,308971,1,193076430,193146394,1
ENSRNOG00000030462,ENSRNOT00000049841,Ostn,360730,11,76851322,76888178,-1
ENSRNOG00000025923,ENSRNOT00000052002,Zmiz2,289783,14,86514214,86530701,1
ENSRNOG00000025923,ENSRNOT00000052002,Zmiz2,103693776,14,86514214,86530701,1
ENSRNOG00000043176,ENSRNOT00000075962,,499985,4,14071507,14249749,1
ENSRNOG00000043176,ENSRNOT00000076349,,499985,4,14071507,14249749,1
ENSRNOG00000043176,ENSRNOT00000066224,,499985,4,14071507,14249749,1
ENSRNOG00000041637,ENSRNOT00000063390,,,1,183123391,183123497,1
ENSRNOG00000003707,ENSRNOT00000076004,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000003707,ENSRNOT00000076246,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000003707,ENSRNOT00000076008,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000003707,ENSRNOT00000076709,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000003707,ENSRNOT00000076042,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000003707,ENSRNOT00000076993,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000003707,ENSRNOT00000004972,Zmym3,317260,X,71299662,71313542,-1
ENSRNOG00000059481,ENSRNOT00000084746,,,2,189356605,189356664,-1
ENSRNOG00000055259,ENSRNOT00000083493,Phldb3,308431,1,81474553,81492631,1
ENSRNOG00000056238,ENSRNOT00000084949,,,1,80155777,80155931,1
ENSRNOG00000025551,ENSRNOT00000039378,Rgs22,500853,7,74783019,74901997,-1
ENSRNOG00000060411,ENSRNOT00000078787,,,2,157314046,157314137,1
ENSRNOG00000056251,ENSRNOT00000080740,LOC100911249,100911249,1,85252103,85253635,1
ENSRNOG00000003285,ENSRNOT00000090166,Mpv17l,100362572,10,3321586,3361318,1
ENSRNOG00000003285,ENSRNOT00000004384,Mpv17l,100362572,10,3321586,3361318,1
ENSRNOG00000003285,ENSRNOT00000086929,Mpv17l,100362572,10,3321586,3361318,1
ENSRNOG00000013451,ENSRNOT00000048026,Drosha,310159,2,62887267,62999572,1
ENSRNOG00000052068,ENSRNOT00000081871,,,1,176645920,176646026,1
ENSRNOG00000059200,ENSRNOT00000087013,,,2,153879198,153879247,-1
