ensembl_gene_id,illumina_humanht_12_v4
ENSG00000213467,ILMN_3205271
ENSG00000213467,ILMN_3282529
ENSG00000253491,
ENSG00000280578,
ENSG00000282012,
ENSG00000240973,
ENSG00000255713,ILMN_1807883
ENSG00000255713,ILMN_2207960
ENSG00000196535,
ENSG00000137806,
ENSG00000255441,ILMN_3187554
ENSG00000146007,
ENSG00000146007,ILMN_1745343
ENSG00000148482,ILMN_1718949
ENSG00000120875,ILMN_1808391
ENSG00000120875,ILMN_2283398
ENSG00000224498,
ENSG00000186106,
ENSG00000186106,ILMN_1712298
ENSG00000231774,
ENSG00000172375,
ENSG00000172375,ILMN_1778132
ENSG00000154611,ILMN_1659103
ENSG00000204624,
ENSG00000204624,ILMN_1767927
ENSG00000149742,ILMN_2232339
ENSG00000149742,ILMN_1777657
ENSG00000230825,
ENSG00000259109,
ENSG00000257407,
ENSG00000280686,
ENSG00000246273,
ENSG00000262818,
ENSG00000275929,
ENSG00000121417,
ENSG00000121417,ILMN_1811195
ENSG00000119314,ILMN_1768197
ENSG00000119314,ILMN_2117223
ENSG00000119314,
ENSG00000280767,ILMN_3288238
ENSG00000255131,
ENSG00000227707,
ENSG00000142549,ILMN_1685785
ENSG00000142549,ILMN_3187741
ENSG00000138685,ILMN_2105919
ENSG00000138685,ILMN_1744693
ENSG00000263324,
ENSG00000276156,
ENSG00000184916,ILMN_1658925
ENSG00000184916,ILMN_1764729
ENSG00000184916,ILMN_2399523
ENSG00000184916,
ENSG00000169641,ILMN_1714159
ENSG00000169641,
ENSG00000230748,
ENSG00000282416,ILMN_3224856
ENSG00000100387,
ENSG00000236115,
ENSG00000146221,ILMN_1667720
ENSG00000146221,
ENSG00000163206,ILMN_1814631
ENSG00000267467,ILMN_1765605
ENSG00000267467,
ENSG00000211673,
ENSG00000177548,ILMN_1679087
ENSG00000177548,ILMN_1695035
ENSG00000177548,ILMN_1693466
ENSG00000177548,ILMN_3235409
ENSG00000177548,
ENSG00000235995,
ENSG00000254197,
ENSG00000187672,ILMN_1769195
ENSG00000187672,
ENSG00000249816,
ENSG00000277576,
ENSG00000257504,ILMN_1776659
ENSG00000281031,
ENSG00000227762,
ENSG00000233329,
ENSG00000164086,
ENSG00000257453,
ENSG00000277447,
ENSG00000271154,
ENSG00000137691,ILMN_1683635
ENSG00000137691,ILMN_2168520
ENSG00000135124,ILMN_1813846
ENSG00000135124,
ENSG00000137193,ILMN_1815023
ENSG00000261502,ILMN_1896431
ENSG00000244349,
ENSG00000279948,
ENSG00000250204,ILMN_1767355
ENSG00000250204,ILMN_3236300
ENSG00000186350,
ENSG00000186350,ILMN_1687315
ENSG00000204054,
ENSG00000204054,ILMN_3180855
ENSG00000266957,
ENSG00000147465,ILMN_1689702
ENSG00000147465,ILMN_2391176
ENSG00000147465,ILMN_2391178
ENSG00000259188,
ENSG00000235191,
ENSG00000253963,
ENSG00000256618,ILMN_1816342
ENSG00000227071,
ENSG00000266529,
ENSG00000274846,
ENSG00000114646,ILMN_1688184
ENSG00000114646,
ENSG00000163660,
ENSG00000163660,ILMN_1683129
ENSG00000163660,ILMN_2094776
ENSG00000277552,
ENSG00000270846,
ENSG00000275580,
ENSG00000251643,
ENSG00000188909,ILMN_1666310
ENSG00000188909,ILMN_3238628
ENSG00000215196,ILMN_1737878
ENSG00000259469,
ENSG00000204801,ILMN_1713823
ENSG00000204801,ILMN_3248877
ENSG00000227790,
ENSG00000241244,
ENSG00000225620,
ENSG00000241767,
ENSG00000273117,
ENSG00000229821,
ENSG00000196758,ILMN_2131528
ENSG00000185619,
ENSG00000211915,
ENSG00000244712,
ENSG00000160633,ILMN_1722059
ENSG00000160633,
ENSG00000172817,
ENSG00000172817,ILMN_1701661
ENSG00000239511,ILMN_3247055
ENSG00000267943,
ENSG00000276778,
ENSG00000141577,ILMN_1746206
ENSG00000141577,ILMN_1742262
ENSG00000141577,
ENSG00000100138,ILMN_1697614
ENSG00000100138,ILMN_1763460
ENSG00000100138,ILMN_1709809
ENSG00000100138,
ENSG00000142405,ILMN_1758735
ENSG00000142405,ILMN_1716105
ENSG00000142405,ILMN_1739815
ENSG00000254886,
ENSG00000146411,ILMN_1766261
ENSG00000255154,
ENSG00000264243,
ENSG00000141179,ILMN_1802257
ENSG00000141179,
ENSG00000258726,
ENSG00000272945,ILMN_1657862
ENSG00000255571,ILMN_1697767
ENSG00000255571,
ENSG00000261623,
ENSG00000101846,ILMN_1778956
ENSG00000240303,ILMN_1761058
ENSG00000240303,
ENSG00000138336,ILMN_3193918
ENSG00000138336,ILMN_3247163
ENSG00000138336,ILMN_1741056
ENSG00000138336,ILMN_1664909
ENSG00000260710,
ENSG00000125144,ILMN_1715401
ENSG00000196352,ILMN_1800540
ENSG00000196352,
ENSG00000196352,ILMN_1867439
ENSG00000266746,ILMN_3285446
ENSG00000254801,
ENSG00000205433,
ENSG00000218490,
ENSG00000273675,
ENSG00000281809,
ENSG00000114859,
ENSG00000181322,ILMN_1686434
ENSG00000181322,
ENSG00000235931,ILMN_3235877
ENSG00000083812,ILMN_1745784
ENSG00000083812,
ENSG00000243171,
ENSG00000145879,ILMN_1720984
ENSG00000114648,
ENSG00000114648,ILMN_1655608
ENSG00000273542,ILMN_1662359
ENSG00000273542,ILMN_2224990
ENSG00000279136,ILMN_1658207
ENSG00000279136,ILMN_3242830
ENSG00000254458,
ENSG00000228261,
ENSG00000241636,
ENSG00000237338,ILMN_3256789
ENSG00000276631,
ENSG00000268564,
ENSG00000272180,ILMN_1704374
ENSG00000257503,
ENSG00000082258,ILMN_2357682
ENSG00000082258,ILMN_1722522
ENSG00000082258,ILMN_1787877
ENSG00000082258,
ENSG00000165509,ILMN_1709296
ENSG00000165509,ILMN_1750895
ENSG00000165509,ILMN_1658623
ENSG00000165509,ILMN_1659484
ENSG00000177511,ILMN_1697301
ENSG00000177511,ILMN_1855910
ENSG00000177511,
ENSG00000206437,
ENSG00000168056,ILMN_1737107
ENSG00000168056,ILMN_1805395
ENSG00000168056,
ENSG00000168056,ILMN_1792927
ENSG00000154429,ILMN_1699217
ENSG00000154429,
ENSG00000167619,
ENSG00000167619,ILMN_1789112
ENSG00000273137,
ENSG00000239677,
ENSG00000233994,
ENSG00000254521,ILMN_1724709
ENSG00000254521,ILMN_1676363
ENSG00000254521,ILMN_1695949
ENSG00000271618,
ENSG00000254472,
ENSG00000164893,ILMN_1680032
ENSG00000164893,
ENSG00000254565,
ENSG00000236987,
ENSG00000248309,
ENSG00000233830,
ENSG00000249372,
ENSG00000179292,ILMN_1710553
ENSG00000179292,ILMN_1675767
ENSG00000179292,ILMN_1709659
ENSG00000111834,ILMN_2068698
ENSG00000111834,ILMN_1689212
ENSG00000010379,ILMN_1707710
ENSG00000010379,
ENSG00000275009,
ENSG00000265567,
ENSG00000228140,
ENSG00000108961,ILMN_1704261
ENSG00000273019,
ENSG00000260406,
ENSG00000106692,
ENSG00000106692,ILMN_2357386
ENSG00000106692,ILMN_1784156
ENSG00000277991,
ENSG00000186625,
ENSG00000254230,
ENSG00000211911,
ENSG00000134285,ILMN_1787345
ENSG00000134285,
ENSG00000257288,
ENSG00000047662,ILMN_3240888
ENSG00000047662,ILMN_1760403
ENSG00000205784,ILMN_2153787
ENSG00000257443,
ENSG00000215369,
ENSG00000244390,
ENSG00000271930,ILMN_1687002
ENSG00000254127,
ENSG00000211779,
ENSG00000097096,ILMN_1691403
ENSG00000097096,
ENSG00000260112,ILMN_3206558
ENSG00000260112,ILMN_3231927
ENSG00000227157,
ENSG00000267353,
ENSG00000278928,
ENSG00000184154,
ENSG00000184154,ILMN_2185339
ENSG00000184154,ILMN_3237645
ENSG00000183250,ILMN_3255679
ENSG00000183250,ILMN_3193299
ENSG00000183250,ILMN_1772575
ENSG00000183250,ILMN_1808602
ENSG00000116754,ILMN_1657790
ENSG00000116754,
ENSG00000237320,
ENSG00000114854,ILMN_1809842
ENSG00000119396,ILMN_1735765
ENSG00000119396,
ENSG00000226932,
ENSG00000232146,
ENSG00000270956,
ENSG00000040731,ILMN_1791270
ENSG00000270277,
ENSG00000154997,ILMN_1798053
ENSG00000154997,ILMN_2055925
ENSG00000154997,
ENSG00000185813,ILMN_1652846
ENSG00000185813,ILMN_2202930
ENSG00000185813,
ENSG00000233366,
ENSG00000262999,
ENSG00000224194,
ENSG00000255350,
ENSG00000232004,ILMN_3284114
ENSG00000224157,
ENSG00000231027,ILMN_3182768
ENSG00000231027,ILMN_3272741
ENSG00000264343,
ENSG00000264343,ILMN_1747730
ENSG00000264343,ILMN_1685445
ENSG00000226287,ILMN_1687266
ENSG00000226287,ILMN_3228529
ENSG00000226287,ILMN_3228301
ENSG00000226287,ILMN_1651660
ENSG00000226287,ILMN_1785919
ENSG00000226287,ILMN_1682894
ENSG00000280665,
ENSG00000100031,ILMN_2368585
ENSG00000100031,ILMN_1686531
ENSG00000100031,ILMN_1652604
ENSG00000100031,ILMN_2274240
ENSG00000100031,ILMN_3249311
ENSG00000100031,ILMN_1787180
ENSG00000100031,ILMN_1748309
ENSG00000100031,ILMN_1813658
ENSG00000170465,ILMN_1754576
ENSG00000170465,ILMN_1698772
ENSG00000170465,ILMN_1669820
ENSG00000170465,
ENSG00000277438,
ENSG00000225879,
ENSG00000237797,
ENSG00000165704,ILMN_2056975
ENSG00000165704,
ENSG00000226241,ILMN_3182402
ENSG00000232277,
ENSG00000132964,ILMN_1777913
ENSG00000132964,
ENSG00000157657,ILMN_1739914
ENSG00000157657,
ENSG00000157657,ILMN_1717094
ENSG00000225496,
ENSG00000264026,
ENSG00000128253,ILMN_2159311
ENSG00000273850,
ENSG00000197565,ILMN_1675857
ENSG00000197565,ILMN_1811289
ENSG00000197565,ILMN_1813021
ENSG00000197565,
ENSG00000253245,
ENSG00000225765,
ENSG00000276411,
ENSG00000282284,
ENSG00000135506,ILMN_2361807
ENSG00000135506,
ENSG00000279807,
ENSG00000254122,ILMN_1737940
ENSG00000254122,ILMN_1681598
ENSG00000254122,ILMN_2296644
ENSG00000254122,ILMN_2251963
ENSG00000237879,
ENSG00000231051,ILMN_3237186
ENSG00000231051,ILMN_3298585
ENSG00000231051,ILMN_1726758
ENSG00000231051,ILMN_3298384
ENSG00000231051,ILMN_1729209
ENSG00000231051,ILMN_3237089
ENSG00000231051,ILMN_1754640
ENSG00000231051,ILMN_3221852
ENSG00000231051,ILMN_1684499
ENSG00000231051,ILMN_3237263
ENSG00000231051,ILMN_2335123
ENSG00000231051,ILMN_3194480
ENSG00000223350,
ENSG00000275525,
ENSG00000240053,ILMN_1785527
ENSG00000240053,
ENSG00000227334,
ENSG00000268681,
ENSG00000254824,
ENSG00000149761,
ENSG00000149761,ILMN_1743582
ENSG00000255094,
ENSG00000042813,
ENSG00000255077,
ENSG00000232515,
ENSG00000263089,
ENSG00000281326,
ENSG00000240954,
ENSG00000137819,ILMN_1806434
ENSG00000137819,
ENSG00000228521,
ENSG00000255650,
ENSG00000233085,
ENSG00000228862,
ENSG00000258916,ILMN_1735265
ENSG00000269944,
ENSG00000268584,ILMN_1909247
ENSG00000270493,
ENSG00000234417,
ENSG00000253517,
ENSG00000271041,
ENSG00000225239,
ENSG00000236565,
ENSG00000158077,ILMN_1782651
ENSG00000215151,ILMN_1770887
ENSG00000233426,ILMN_3282436
ENSG00000071626,ILMN_1746526
ENSG00000071626,ILMN_1746257
ENSG00000071626,
ENSG00000254050,
ENSG00000169297,ILMN_1800160
ENSG00000169297,
ENSG00000254895,
ENSG00000261487,ILMN_1736628
ENSG00000261487,
ENSG00000132600,
ENSG00000132600,ILMN_2082489
ENSG00000177776,
ENSG00000225226,
ENSG00000229915,
ENSG00000260852,ILMN_1710954
ENSG00000260852,ILMN_3239236
ENSG00000171943,ILMN_3236120
ENSG00000171943,ILMN_1755910
ENSG00000171943,
ENSG00000171943,ILMN_1742018
ENSG00000237707,
ENSG00000128383,
ENSG00000128383,ILMN_1680192
ENSG00000125952,ILMN_1704236
ENSG00000125952,ILMN_2363426
ENSG00000125952,ILMN_1706546
ENSG00000125952,ILMN_1695633
ENSG00000125952,ILMN_1802457
ENSG00000268292,
ENSG00000100023,
ENSG00000100023,ILMN_1675273
ENSG00000100023,ILMN_1729690
ENSG00000100023,ILMN_1802872
ENSG00000103494,ILMN_1677581
ENSG00000103494,
ENSG00000138639,ILMN_2352633
ENSG00000138639,ILMN_1765876
ENSG00000138639,ILMN_1801833
ENSG00000138639,ILMN_1775441
ENSG00000138639,
ENSG00000270678,
ENSG00000280515,
ENSG00000230836,
ENSG00000224999,
ENSG00000180205,ILMN_1677734
ENSG00000237382,
ENSG00000277930,
ENSG00000226707,
ENSG00000213820,
ENSG00000145864,ILMN_1667362
ENSG00000145864,ILMN_1798046
ENSG00000145864,
ENSG00000165312,ILMN_1723141
ENSG00000165312,ILMN_1752008
ENSG00000182698,ILMN_1651708
ENSG00000229027,ILMN_3239912
ENSG00000180910,ILMN_2163540
ENSG00000180910,ILMN_2163538
ENSG00000159208,ILMN_1793543
ENSG00000159208,
ENSG00000021762,ILMN_2307032
ENSG00000021762,ILMN_1802151
ENSG00000021762,
ENSG00000204580,
ENSG00000204580,ILMN_1812262
ENSG00000204580,ILMN_2360054
ENSG00000204580,ILMN_2290547
ENSG00000251221,
ENSG00000255478,
ENSG00000277316,
ENSG00000234574,
ENSG00000260343,
ENSG00000173349,ILMN_1765746
ENSG00000258952,
ENSG00000227233,ILMN_1703488
ENSG00000227233,ILMN_1695858
ENSG00000167977,ILMN_1672728
ENSG00000167977,ILMN_1652331
ENSG00000170113,ILMN_1689274
ENSG00000170113,
ENSG00000234195,
ENSG00000022567,ILMN_1745778
ENSG00000022567,ILMN_2391976
ENSG00000022567,
ENSG00000214300,ILMN_1767086
ENSG00000214300,ILMN_1682685
ENSG00000214300,ILMN_2411384
ENSG00000214300,ILMN_1801168
ENSG00000183617,
ENSG00000236991,
ENSG00000226600,ILMN_2095078
ENSG00000226600,ILMN_2231845
ENSG00000226600,ILMN_1673271
ENSG00000226600,ILMN_2057196
ENSG00000227203,
ENSG00000254869,
ENSG00000099992,ILMN_1693726
ENSG00000099992,
ENSG00000233599,
ENSG00000255456,
ENSG00000272279,
ENSG00000168079,ILMN_1751062
ENSG00000168079,
ENSG00000253198,
ENSG00000158813,ILMN_2381655
ENSG00000158813,ILMN_1791250
ENSG00000158813,ILMN_1709975
ENSG00000158813,ILMN_1671633
ENSG00000158813,ILMN_1684000
ENSG00000158813,
ENSG00000153208,ILMN_2138589
ENSG00000153208,ILMN_1770610
ENSG00000153208,
ENSG00000263680,
ENSG00000178115,ILMN_3209883
ENSG00000178115,ILMN_1660669
ENSG00000178115,ILMN_1776709
ENSG00000178115,
ENSG00000262227,
ENSG00000274675,
ENSG00000262678,
ENSG00000131080,ILMN_1767233
ENSG00000131080,
ENSG00000188921,
ENSG00000147799,ILMN_1784436
ENSG00000147799,
ENSG00000282800,
ENSG00000116254,ILMN_1698148
ENSG00000116254,
ENSG00000236540,
ENSG00000240052,
ENSG00000168309,ILMN_1743445
ENSG00000168309,
ENSG00000124733,ILMN_1727073
ENSG00000278215,
ENSG00000205457,ILMN_2159152
ENSG00000205457,ILMN_1699389
ENSG00000205457,ILMN_3218409
ENSG00000205457,ILMN_3233385
ENSG00000205457,ILMN_1684006
ENSG00000205457,ILMN_1676239
ENSG00000205457,
ENSG00000163393,ILMN_1730639
ENSG00000163393,
ENSG00000243831,
ENSG00000215237,
ENSG00000228859,
ENSG00000227139,
ENSG00000133597,ILMN_1663132
ENSG00000133597,
ENSG00000277421,
ENSG00000228808,
ENSG00000161298,ILMN_1782284
ENSG00000161298,
ENSG00000269037,ILMN_1827050
ENSG00000274956,ILMN_1697476
ENSG00000151726,ILMN_1684585
ENSG00000151726,
ENSG00000232857,
ENSG00000168026,ILMN_1715332
ENSG00000168026,
ENSG00000001036,ILMN_2085362
ENSG00000001036,
ENSG00000231031,
ENSG00000160199,ILMN_1745365
ENSG00000160199,ILMN_1789449
ENSG00000160199,
ENSG00000254820,
ENSG00000228717,ILMN_3200702
ENSG00000228717,ILMN_3283550
ENSG00000149305,ILMN_1762210
ENSG00000149305,
ENSG00000155755,ILMN_1800958
ENSG00000155755,
ENSG00000270856,
ENSG00000234767,
ENSG00000270988,
ENSG00000157617,ILMN_1652512
ENSG00000157617,ILMN_2384513
ENSG00000157617,ILMN_1805127
ENSG00000157617,
ENSG00000140092,ILMN_1664176
ENSG00000140092,ILMN_2223941
ENSG00000140092,
ENSG00000276548,
ENSG00000237903,
ENSG00000255097,
ENSG00000236679,ILMN_3234841
ENSG00000253975,
ENSG00000262082,
ENSG00000224979,
ENSG00000271198,ILMN_3207548
ENSG00000271198,ILMN_3284063
ENSG00000253696,
ENSG00000282601,
ENSG00000245864,
ENSG00000224424,
ENSG00000140263,ILMN_2285375
ENSG00000140263,ILMN_2391231
ENSG00000140263,ILMN_1692517
ENSG00000140263,ILMN_3250132
ENSG00000140263,ILMN_1734559
ENSG00000140263,
ENSG00000177084,ILMN_1728199
ENSG00000177084,
ENSG00000282710,
ENSG00000282376,
ENSG00000236978,
ENSG00000262819,
ENSG00000106591,ILMN_1749432
ENSG00000106591,
ENSG00000176595,ILMN_1784630
ENSG00000281926,
ENSG00000185942,
ENSG00000185942,ILMN_1723674
ENSG00000179342,ILMN_3277559
ENSG00000254857,
ENSG00000185028,ILMN_1814647
ENSG00000185028,ILMN_2241252
ENSG00000226565,
ENSG00000219940,
ENSG00000259366,
ENSG00000213453,ILMN_2173835
ENSG00000258671,
ENSG00000162545,ILMN_1794863
ENSG00000166220,ILMN_1674373
ENSG00000232028,
ENSG00000236401,
ENSG00000275329,ILMN_3258499
ENSG00000067365,
ENSG00000067365,ILMN_1658290
ENSG00000105270,ILMN_1789733
ENSG00000105270,
ENSG00000230650,ILMN_3203801
ENSG00000230650,ILMN_3243074
ENSG00000230650,ILMN_3280308
ENSG00000280744,
ENSG00000224986,
ENSG00000260757,
ENSG00000129691,ILMN_1666933
ENSG00000129691,
ENSG00000125148,
ENSG00000125148,ILMN_1838942
ENSG00000178723,
ENSG00000041988,
ENSG00000236058,ILMN_3298215
ENSG00000253967,
ENSG00000187536,
ENSG00000229156,
ENSG00000254334,
ENSG00000229805,
ENSG00000064419,ILMN_1683811
ENSG00000064419,
ENSG00000272644,
ENSG00000232878,
ENSG00000224679,ILMN_3187694
ENSG00000147027,ILMN_2129234
ENSG00000228850,
ENSG00000229346,
ENSG00000250214,
ENSG00000272167,
ENSG00000120738,ILMN_1762899
ENSG00000223940,
ENSG00000101654,
ENSG00000101654,ILMN_1769637
ENSG00000272896,
ENSG00000213999,
ENSG00000136542,ILMN_1658575
ENSG00000136542,
ENSG00000224242,
ENSG00000277535,ILMN_3284517
ENSG00000277535,ILMN_3208006
ENSG00000268080,ILMN_3199911
ENSG00000235225,ILMN_1659405
ENSG00000255298,ILMN_1740409
ENSG00000264608,
ENSG00000272677,
ENSG00000204176,ILMN_1703060
ENSG00000204176,ILMN_1747160
ENSG00000204176,ILMN_2272876
ENSG00000204176,ILMN_1777362
ENSG00000276547,ILMN_1811103
ENSG00000276547,ILMN_2296644
ENSG00000276547,ILMN_2251963
ENSG00000237743,
ENSG00000271078,
ENSG00000197603,ILMN_2232494
ENSG00000197603,ILMN_1677303
ENSG00000197603,
ENSG00000233539,
ENSG00000228224,ILMN_2145250
ENSG00000259123,
ENSG00000175324,ILMN_2218450
ENSG00000230654,
ENSG00000158731,
ENSG00000183971,
ENSG00000078898,ILMN_1796928
ENSG00000233411,
ENSG00000127920,ILMN_1782419
ENSG00000273289,
ENSG00000272836,
ENSG00000255091,
ENSG00000249943,
ENSG00000229685,
ENSG00000143333,ILMN_1808226
ENSG00000236299,
ENSG00000272635,ILMN_1697121
ENSG00000182208,ILMN_1706273
ENSG00000182208,
ENSG00000282519,
ENSG00000256552,
ENSG00000250910,
ENSG00000237347,
ENSG00000226114,
ENSG00000241476,ILMN_2404327
ENSG00000241476,ILMN_2402303
ENSG00000241476,ILMN_1665639
ENSG00000241476,ILMN_2292723
ENSG00000241476,ILMN_1676207
ENSG00000241476,ILMN_3234813
ENSG00000241476,ILMN_1659675
ENSG00000241476,ILMN_1726257
ENSG00000258922,
ENSG00000107331,ILMN_1747627
ENSG00000107331,ILMN_1687636
ENSG00000107331,
ENSG00000269680,
ENSG00000215567,ILMN_3235840
ENSG00000215567,ILMN_3224846
ENSG00000215567,ILMN_3234073
ENSG00000215567,ILMN_3304941
ENSG00000086848,ILMN_1732809
ENSG00000086848,
ENSG00000181359,ILMN_1653910
ENSG00000197993,ILMN_1738468
ENSG00000197993,
ENSG00000244586,
ENSG00000237593,
ENSG00000234283,
ENSG00000278613,
ENSG00000249109,
ENSG00000111199,ILMN_2297353
ENSG00000111199,ILMN_2362346
ENSG00000111199,
ENSG00000249174,
ENSG00000162595,ILMN_1688877
ENSG00000162595,ILMN_2174215
ENSG00000255253,
ENSG00000254597,ILMN_3241066
ENSG00000254597,ILMN_1748555
ENSG00000254597,ILMN_3238173
ENSG00000254597,ILMN_1725834
ENSG00000270555,
ENSG00000226969,
ENSG00000223514,
ENSG00000233192,
ENSG00000230305,
ENSG00000130700,ILMN_1760153
ENSG00000234433,
ENSG00000167799,ILMN_2175659
ENSG00000167799,
ENSG00000236998,
ENSG00000272566,
ENSG00000249310,
ENSG00000105287,ILMN_1753805
ENSG00000105287,
ENSG00000203933,ILMN_1729965
ENSG00000161929,ILMN_1682761
ENSG00000161929,
ENSG00000087250,ILMN_1675947
ENSG00000087250,
ENSG00000226329,
ENSG00000249215,
ENSG00000253526,
ENSG00000236287,
ENSG00000236287,ILMN_1664424
ENSG00000236287,ILMN_2093500
ENSG00000237122,ILMN_3240907
ENSG00000237122,ILMN_1664937
ENSG00000237122,ILMN_1660797
ENSG00000237122,ILMN_1675099
ENSG00000237122,ILMN_3244244
ENSG00000237122,ILMN_3244720
ENSG00000120697,ILMN_1664449
ENSG00000120697,
ENSG00000243287,
ENSG00000184494,
ENSG00000151151,ILMN_1724346
ENSG00000110693,ILMN_1663327
ENSG00000110693,ILMN_2395506
ENSG00000110693,ILMN_2256687
ENSG00000110693,
ENSG00000110693,ILMN_2287958
ENSG00000092841,ILMN_2326071
ENSG00000092841,ILMN_1809013
ENSG00000092841,
ENSG00000185837,ILMN_3177532
ENSG00000185837,ILMN_3234570
ENSG00000147416,ILMN_1787705
ENSG00000147416,
ENSG00000164548,
ENSG00000135269,ILMN_1746243
ENSG00000135269,ILMN_2311796
ENSG00000135269,ILMN_2311798
ENSG00000135269,
ENSG00000187170,ILMN_3234941
ENSG00000187170,ILMN_1806683
ENSG00000167768,ILMN_1735712
ENSG00000225936,
ENSG00000217495,
ENSG00000219451,
ENSG00000249689,
ENSG00000175352,ILMN_1759563
ENSG00000175352,ILMN_2170625
ENSG00000175352,
ENSG00000258115,
ENSG00000223742,
ENSG00000130592,ILMN_1699836
ENSG00000130592,ILMN_1791623
ENSG00000130592,
ENSG00000130592,ILMN_1798779
ENSG00000234852,
ENSG00000130921,ILMN_1667510
ENSG00000130921,
ENSG00000226965,
ENSG00000254208,
ENSG00000248418,ILMN_1748437
ENSG00000248418,ILMN_3188023
ENSG00000232830,
ENSG00000237577,
ENSG00000179362,ILMN_1693344
ENSG00000179362,ILMN_1696031
ENSG00000179362,ILMN_3307664
ENSG00000179362,ILMN_2372241
ENSG00000179362,
ENSG00000259681,
ENSG00000251568,
ENSG00000238073,
ENSG00000259473,
ENSG00000177800,
ENSG00000270793,
ENSG00000234239,
ENSG00000196167,ILMN_1727178
ENSG00000196167,
ENSG00000231287,
ENSG00000227366,
ENSG00000270959,
ENSG00000254287,
ENSG00000170604,ILMN_1751171
ENSG00000065325,ILMN_1770675
ENSG00000065325,
ENSG00000228339,
ENSG00000244693,ILMN_3265104
ENSG00000244693,ILMN_3188638
ENSG00000273338,
ENSG00000251380,ILMN_1701911
ENSG00000276650,
ENSG00000243328,
ENSG00000279662,
ENSG00000226876,
ENSG00000228716,ILMN_1782813
ENSG00000228716,ILMN_1665821
ENSG00000228716,ILMN_1778543
ENSG00000240179,
ENSG00000279082,ILMN_1910366
ENSG00000279082,
ENSG00000231566,
ENSG00000203875,
ENSG00000203875,ILMN_3247444
ENSG00000203875,ILMN_3308788
ENSG00000215168,
ENSG00000237061,
ENSG00000230600,
ENSG00000239975,ILMN_1680274
ENSG00000270729,
ENSG00000137384,
ENSG00000280647,
ENSG00000111218,ILMN_1714121
ENSG00000111218,ILMN_1779858
ENSG00000230461,
ENSG00000006194,ILMN_1692620
ENSG00000006194,
ENSG00000166105,ILMN_1731912
ENSG00000166105,ILMN_1789048
ENSG00000166105,ILMN_3248891
ENSG00000166105,
ENSG00000255368,
ENSG00000104059,ILMN_3240559
ENSG00000104059,
ENSG00000100401,ILMN_1662198
ENSG00000100401,
ENSG00000227753,
ENSG00000143776,ILMN_1781472
ENSG00000143776,ILMN_1784627
ENSG00000143776,
ENSG00000230361,
ENSG00000239989,
ENSG00000112280,ILMN_1814701
ENSG00000112280,ILMN_1665374
ENSG00000112280,
ENSG00000217539,
ENSG00000276984,
ENSG00000223629,
ENSG00000231496,
ENSG00000177383,ILMN_1730202
ENSG00000226251,ILMN_1656052
ENSG00000254841,
ENSG00000253521,ILMN_3309940
ENSG00000205220,ILMN_1683026
ENSG00000254535,ILMN_3241262
ENSG00000225856,
ENSG00000259877,
ENSG00000179799,
ENSG00000206324,
ENSG00000164403,ILMN_1738322
ENSG00000164403,
ENSG00000259290,
ENSG00000234724,
ENSG00000223969,
ENSG00000237440,ILMN_3254666
ENSG00000237440,ILMN_3185429
ENSG00000237440,ILMN_1771292
ENSG00000237440,
ENSG00000232754,
ENSG00000254973,ILMN_3179946
ENSG00000254973,ILMN_3258262
ENSG00000176171,ILMN_1724658
ENSG00000176171,
ENSG00000211597,
ENSG00000224543,ILMN_3258321
ENSG00000224543,ILMN_3192156
ENSG00000224543,ILMN_1683562
ENSG00000260645,ILMN_1891324
ENSG00000257956,
ENSG00000233076,
ENSG00000129535,ILMN_1740383
ENSG00000129535,
ENSG00000270194,
ENSG00000247596,ILMN_1703305
ENSG00000247596,
ENSG00000211643,
ENSG00000282733,
ENSG00000251636,
ENSG00000238022,
ENSG00000249309,
ENSG00000277126,
ENSG00000225568,
ENSG00000128335,ILMN_1706582
ENSG00000128335,ILMN_2325337
ENSG00000128335,ILMN_2248822
ENSG00000128335,ILMN_2325338
ENSG00000128335,
ENSG00000130559,ILMN_1811957
ENSG00000130559,
ENSG00000269054,
ENSG00000229533,
ENSG00000117643,ILMN_3251428
