,ensembl_gene_id,affy_hg_u95av2
4555,ENSG00000280992,
4556,ENSG00000278777,
4557,ENSG00000277026,
4558,ENSG00000203286,
4559,ENSG00000276102,
4560,ENSG00000267396,
4561,ENSG00000278249,
4562,ENSG00000264338,
4563,ENSG00000202039,
4564,ENSG00000200065,
4565,ENSG00000282292,
4566,ENSG00000280859,
4567,ENSG00000266142,
4568,ENSG00000214249,
4569,ENSG00000221448,
4570,ENSG00000222386,
4571,ENSG00000252789,
4572,ENSG00000211495,
4573,ENSG00000234432,
4574,ENSG00000281681,
4575,ENSG00000199453,
4576,ENSG00000281126,
4577,ENSG00000212001,
4578,ENSG00000271765,
4579,ENSG00000252162,
4580,ENSG00000273937,
4581,ENSG00000198277,
4582,ENSG00000220993,
4583,ENSG00000243980,
4584,ENSG00000278250,
4585,ENSG00000263678,
4586,ENSG00000206924,
4587,ENSG00000280704,
4588,ENSG00000275033,
4589,ENSG00000251864,
4590,ENSG00000221436,
4591,ENSG00000145041,
4592,ENSG00000184330,
4593,ENSG00000206897,
4594,ENSG00000238782,
4595,ENSG00000252742,
4596,ENSG00000201933,
4597,ENSG00000243302,
4598,ENSG00000281328,
4599,ENSG00000282904,
4600,ENSG00000271254,34279_at
4601,ENSG00000263833,
4602,ENSG00000199609,
4603,ENSG00000243398,
4604,ENSG00000266275,
4605,ENSG00000239202,
4606,ENSG00000281611,
4607,ENSG00000239181,
4608,ENSG00000201126,
4609,ENSG00000218725,
4610,ENSG00000197217,
4611,ENSG00000265932,
4612,ENSG00000259394,
4613,ENSG00000238382,
4614,ENSG00000207741,
4615,ENSG00000221356,
4616,ENSG00000251868,
4617,ENSG00000273511,
4618,ENSG00000263954,
4619,ENSG00000207023,
4620,ENSG00000201901,
4621,ENSG00000278073,
4622,ENSG00000208038,
4623,ENSG00000200287,
4624,ENSG00000266061,
4625,ENSG00000206788,
4626,ENSG00000251830,
4627,ENSG00000238884,
4628,ENSG00000272447,
4629,ENSG00000200840,
4630,ENSG00000277996,
4631,ENSG00000279138,
4632,ENSG00000275958,
4633,ENSG00000276988,
4634,ENSG00000257308,
4635,ENSG00000263856,
4636,ENSG00000222267,
4637,ENSG00000222407,
4638,ENSG00000212014,
4639,ENSG00000238441,
4640,ENSG00000222701,
4641,ENSG00000199840,
4642,ENSG00000279435,
4643,ENSG00000199890,
4644,ENSG00000260631,
4645,ENSG00000278781,
4646,ENSG00000274335,
4647,ENSG00000199390,
4648,ENSG00000275922,
4649,ENSG00000200877,
4650,ENSG00000277760,
4651,ENSG00000277396,
4652,ENSG00000206807,
4653,ENSG00000212184,
4654,ENSG00000251726,
4655,ENSG00000252888,
4656,ENSG00000263744,
4657,ENSG00000212538,
4658,ENSG00000274917,
4659,ENSG00000200885,
4660,ENSG00000216154,
4661,ENSG00000263593,
4662,ENSG00000242292,
4663,ENSG00000272489,
4664,ENSG00000200985,
4665,ENSG00000238399,
4666,ENSG00000280263,
4667,ENSG00000223321,
4668,ENSG00000206763,
4669,ENSG00000239547,
4670,ENSG00000267743,
4671,ENSG00000222123,
4672,ENSG00000221381,
4673,ENSG00000263723,
4674,ENSG00000207475,
4675,ENSG00000275086,
4676,ENSG00000274862,36398_at
4677,ENSG00000212539,
4678,ENSG00000252971,
4679,ENSG00000265517,
4680,ENSG00000252106,
4681,ENSG00000276889,
4682,ENSG00000251722,
4683,ENSG00000266817,
4684,ENSG00000222160,
4685,ENSG00000199436,
4686,ENSG00000281467,
4687,ENSG00000236663,
4688,ENSG00000200884,
4689,ENSG00000201013,
4690,ENSG00000263926,
4691,ENSG00000280904,
4692,ENSG00000207445,
4693,ENSG00000278506,
4694,ENSG00000202159,
4695,ENSG00000279230,
4696,ENSG00000221443,
4697,ENSG00000252373,
4698,ENSG00000216105,
4699,ENSG00000112183,
4700,ENSG00000279515,
4701,ENSG00000266383,
4702,ENSG00000280554,
4703,ENSG00000207938,
4704,ENSG00000251871,
4705,ENSG00000207095,
4706,ENSG00000238669,
4707,ENSG00000243633,
4708,ENSG00000265584,
4709,ENSG00000277557,
4710,ENSG00000221269,
4711,ENSG00000202147,
4712,ENSG00000201801,
4713,ENSG00000277148,
4714,ENSG00000275230,
4715,ENSG00000132604,41097_at
4716,ENSG00000132604,1299_at
4717,ENSG00000222412,
4718,ENSG00000223052,
4719,ENSG00000274894,
4720,ENSG00000202479,
4721,ENSG00000263641,
4722,ENSG00000251893,
4723,ENSG00000266324,
4724,ENSG00000273444,
4725,ENSG00000206976,
4726,ENSG00000200372,
4727,ENSG00000265457,
4728,ENSG00000254172,
4729,ENSG00000264920,
4730,ENSG00000223164,
4731,ENSG00000266370,
4732,ENSG00000252719,
4733,ENSG00000276260,
4734,ENSG00000206320,
4735,ENSG00000212581,
4736,ENSG00000275519,
4737,ENSG00000265606,
4738,ENSG00000266388,
4739,ENSG00000207480,
4740,ENSG00000279524,
4741,ENSG00000277843,
4742,ENSG00000276608,
4743,ENSG00000252143,
4744,ENSG00000200664,
4745,ENSG00000241613,
4746,ENSG00000278010,
4747,ENSG00000200564,
4748,ENSG00000276022,
4749,ENSG00000273554,40926_at
4750,ENSG00000265151,
4751,ENSG00000222666,
4752,ENSG00000200483,
4753,ENSG00000222784,
4754,ENSG00000199796,
4755,ENSG00000222333,
4756,ENSG00000202473,
4757,ENSG00000252649,
4758,ENSG00000132604,
4759,ENSG00000207642,
4760,ENSG00000202314,
4761,ENSG00000264748,
4762,ENSG00000222755,
4763,ENSG00000207091,
4764,ENSG00000212051,
4765,ENSG00000221583,
4766,ENSG00000222744,
4767,ENSG00000273660,
4768,ENSG00000142789,41238_s_at
4769,ENSG00000276351,
4770,ENSG00000261905,
4771,ENSG00000277137,
4772,ENSG00000199804,
4773,ENSG00000275574,
4774,ENSG00000206715,
4775,ENSG00000201390,
4776,ENSG00000212541,
4777,ENSG00000221454,
4778,ENSG00000170439,
4779,ENSG00000206635,
4780,ENSG00000252658,
4781,ENSG00000281517,
4782,ENSG00000216088,
4783,ENSG00000242855,
4784,ENSG00000212432,
4785,ENSG00000239151,
4786,ENSG00000164597,34737_at
4787,ENSG00000264391,
4788,ENSG00000207733,
4789,ENSG00000142789,
4790,ENSG00000223300,
4791,ENSG00000221531,
4792,ENSG00000251704,
4793,ENSG00000278150,
4794,ENSG00000242482,
4795,ENSG00000264696,
4796,ENSG00000207032,
4797,ENSG00000281749,
4798,ENSG00000264846,
4799,ENSG00000276029,
4800,ENSG00000276108,
4801,ENSG00000266305,
4802,ENSG00000221235,
4803,ENSG00000212292,
4804,ENSG00000243723,
4805,ENSG00000280875,
4806,ENSG00000278188,
4807,ENSG00000242651,
4808,ENSG00000113649,39426_at
4809,ENSG00000212567,
4810,ENSG00000133256,39576_at
4811,ENSG00000238704,
4812,ENSG00000225384,
4813,ENSG00000274634,
4814,ENSG00000262403,
4815,ENSG00000238958,
4816,ENSG00000234996,
4817,ENSG00000212187,
4818,ENSG00000265660,
4819,ENSG00000202031,31583_at
4820,ENSG00000211577,
4821,ENSG00000264838,
4822,ENSG00000277035,
4823,ENSG00000212306,
4824,ENSG00000272020,
4825,ENSG00000222437,
4826,ENSG00000207177,
4827,ENSG00000275330,
4828,ENSG00000279709,
4829,ENSG00000281869,
4830,ENSG00000206602,
4831,ENSG00000199911,
4832,ENSG00000222118,
4833,ENSG00000263403,
4834,ENSG00000168002,39747_at
4835,ENSG00000265518,
4836,ENSG00000200570,
4837,ENSG00000206787,
4838,ENSG00000201931,
4839,ENSG00000263456,
4840,ENSG00000235592,
4841,ENSG00000251771,
4842,ENSG00000263311,
4843,ENSG00000275981,
4844,ENSG00000275808,
4845,ENSG00000221322,
4846,ENSG00000202026,
4847,ENSG00000207612,
4848,ENSG00000275622,
4849,ENSG00000207206,
4850,ENSG00000201565,
4851,ENSG00000252697,
4852,ENSG00000221118,
4853,ENSG00000199405,
4854,ENSG00000221174,
4855,ENSG00000216133,33132_at
4856,ENSG00000281290,
4857,ENSG00000207742,
4858,ENSG00000221264,
4859,ENSG00000240199,
4860,ENSG00000252877,
4861,ENSG00000274597,
4862,ENSG00000221629,
4863,ENSG00000275014,
4864,ENSG00000265446,
4865,ENSG00000243546,
4866,ENSG00000282742,
4867,ENSG00000242565,
4868,ENSG00000263515,
4869,ENSG00000201070,
4870,ENSG00000202189,
4871,ENSG00000266862,
4872,ENSG00000199672,
4873,ENSG00000199396,
4874,ENSG00000207251,
4875,ENSG00000266609,
4876,ENSG00000253032,
4877,ENSG00000221440,
4878,ENSG00000252217,
4879,ENSG00000212415,
4880,ENSG00000278219,
4881,ENSG00000235560,
4882,ENSG00000263719,
4883,ENSG00000265507,
4884,ENSG00000206784,
4885,ENSG00000274703,
4886,ENSG00000239138,
4887,ENSG00000281701,
4888,ENSG00000199626,
4889,ENSG00000266437,
4890,ENSG00000201311,
4891,ENSG00000277922,
4892,ENSG00000265227,
4893,ENSG00000201564,
4894,ENSG00000281726,
4895,ENSG00000226956,
4896,ENSG00000276300,
4897,ENSG00000242079,
4898,ENSG00000212610,
4899,ENSG00000207021,
4900,ENSG00000278371,
4901,ENSG00000131467,
4902,ENSG00000207442,
4903,ENSG00000212186,
4904,ENSG00000207486,
4905,ENSG00000275410,711_at
4906,ENSG00000275410,38506_at
4907,ENSG00000242509,
4908,ENSG00000273701,
4909,ENSG00000276404,
4910,ENSG00000206950,
4911,ENSG00000274822,
4912,ENSG00000265003,
4913,ENSG00000200653,
4914,ENSG00000265017,
4915,ENSG00000279335,
4916,ENSG00000281698,
4917,ENSG00000266083,
4918,ENSG00000252355,
4919,ENSG00000207725,
4920,ENSG00000207630,
4921,ENSG00000223986,
4922,ENSG00000207019,
4923,ENSG00000134644,40048_at
4924,ENSG00000243845,
4925,ENSG00000215946,
4926,ENSG00000212293,
4927,ENSG00000195024,
4928,ENSG00000207295,
4929,ENSG00000265236,
4930,ENSG00000281415,
4931,ENSG00000275900,
4932,ENSG00000266203,
4933,ENSG00000279768,
4934,ENSG00000206779,
4935,ENSG00000281042,
4936,ENSG00000270782,
4937,ENSG00000207866,
4938,ENSG00000252400,
4939,ENSG00000266508,
4940,ENSG00000266125,
4941,ENSG00000251783,
4942,ENSG00000252997,
4943,ENSG00000275742,
4944,ENSG00000202216,
4945,ENSG00000252777,
4946,ENSG00000273852,
4947,ENSG00000207404,
4948,ENSG00000278357,
4949,ENSG00000200713,
4950,ENSG00000239185,
4951,ENSG00000122121,40037_at
4952,ENSG00000228800,
4953,ENSG00000212468,
4954,ENSG00000274432,36398_at
4955,ENSG00000206855,
4956,ENSG00000260869,
4957,ENSG00000200757,
4958,ENSG00000252076,
4959,ENSG00000265804,
4960,ENSG00000275357,
4961,ENSG00000281223,
4962,ENSG00000278331,
4963,ENSG00000281311,
4964,ENSG00000206597,
4965,ENSG00000240692,
4966,ENSG00000280728,
4967,ENSG00000276017,35896_at
4968,ENSG00000276017,736_f_at
4969,ENSG00000276017,737_at
4970,ENSG00000265696,
4971,ENSG00000264182,
4972,ENSG00000252103,
4973,ENSG00000207992,
4974,ENSG00000280742,
4975,ENSG00000280849,
4976,ENSG00000168002,
4977,ENSG00000124459,34584_at
4978,ENSG00000276646,
4979,ENSG00000238558,
4980,ENSG00000201074,
4981,ENSG00000277857,
4982,ENSG00000206708,
4983,ENSG00000253057,
4984,ENSG00000277819,
4985,ENSG00000275076,
4986,ENSG00000252377,
4987,ENSG00000243488,
4988,ENSG00000114650,
4989,ENSG00000238650,32438_at
4990,ENSG00000238650,327_f_at
4991,ENSG00000277888,
4992,ENSG00000212413,
4993,ENSG00000275043,
4994,ENSG00000241032,
4995,ENSG00000212518,
4996,ENSG00000222609,
4997,ENSG00000264208,
4998,ENSG00000221525,
4999,ENSG00000275961,
5000,ENSG00000238709,
5001,ENSG00000274778,
5002,ENSG00000264387,
5003,ENSG00000265911,
5004,ENSG00000235389,
5005,ENSG00000208000,
5006,ENSG00000264226,
5007,ENSG00000278320,
5008,ENSG00000251779,
5009,ENSG00000201839,
5010,ENSG00000277353,
5011,ENSG00000238385,
5012,ENSG00000278217,
5013,ENSG00000238904,
5014,ENSG00000280533,
5015,ENSG00000252030,
5016,ENSG00000238658,
5017,ENSG00000238842,
5018,ENSG00000266327,
5019,ENSG00000252446,
5020,ENSG00000252960,
5021,ENSG00000222664,
5022,ENSG00000263790,
5023,ENSG00000221427,
5024,ENSG00000278322,
5025,ENSG00000281854,
5026,ENSG00000264642,
5027,ENSG00000202237,
5028,ENSG00000276437,
5029,ENSG00000265899,
5030,ENSG00000221333,
5031,ENSG00000199411,
5032,ENSG00000265304,
5033,ENSG00000200336,
5034,ENSG00000206871,
5035,ENSG00000274032,
5036,ENSG00000222764,
5037,ENSG00000273964,
5038,ENSG00000276677,
5039,ENSG00000260494,
5040,ENSG00000281101,
5041,ENSG00000278652,
5042,ENSG00000238957,
5043,ENSG00000265777,
5044,ENSG00000273885,
5045,ENSG00000279963,
5046,ENSG00000252593,
5047,ENSG00000206630,
5048,ENSG00000277323,
5049,ENSG00000186470,
5050,ENSG00000005486,
5051,ENSG00000252125,
5052,ENSG00000252980,
5053,ENSG00000266109,
5054,ENSG00000277674,
5055,ENSG00000221338,
5056,ENSG00000252513,
5057,ENSG00000163281,
5058,ENSG00000222972,
5059,ENSG00000212428,
5060,ENSG00000275845,
5061,ENSG00000253038,
5062,ENSG00000222148,
5063,ENSG00000252243,
5064,ENSG00000222931,
5065,ENSG00000280481,
5066,ENSG00000275067,
5067,ENSG00000238880,
5068,ENSG00000124459,
5069,ENSG00000274792,
5070,ENSG00000263785,
5071,ENSG00000201420,
5072,ENSG00000223119,
5073,ENSG00000199836,
5074,ENSG00000252673,
5075,ENSG00000133256,
5076,ENSG00000263468,
5077,ENSG00000207717,
5078,ENSG00000265537,
5079,ENSG00000202522,
5080,ENSG00000221762,
5081,ENSG00000199357,
5082,ENSG00000271739,
5083,ENSG00000222617,
5084,ENSG00000252214,
5085,ENSG00000264153,
5086,ENSG00000252674,
5087,ENSG00000187855,
5088,ENSG00000202398,
5089,ENSG00000274075,
5090,ENSG00000264746,
5091,ENSG00000251705,
5092,ENSG00000263351,
5093,ENSG00000277990,
5094,ENSG00000201241,
5095,ENSG00000251935,
5096,ENSG00000122861,37310_at
5097,ENSG00000238531,
5098,ENSG00000211542,
5099,ENSG00000239821,
5100,ENSG00000278168,
5101,ENSG00000241391,
5102,ENSG00000277772,
5103,ENSG00000199962,
5104,ENSG00000215193,
5105,ENSG00000221730,
5106,ENSG00000201609,
5107,ENSG00000252436,
5108,ENSG00000229155,
5109,ENSG00000221504,
5110,ENSG00000277920,
5111,ENSG00000274014,
5112,ENSG00000274079,
5113,ENSG00000276265,
5114,ENSG00000207052,
5115,ENSG00000275410,
5116,ENSG00000266557,
5117,ENSG00000208036,
5118,ENSG00000212385,
5119,ENSG00000170006,
5120,ENSG00000222733,
5121,ENSG00000223158,
5122,ENSG00000222578,
5123,ENSG00000275554,
5124,ENSG00000276924,
5125,ENSG00000252391,
5126,ENSG00000252366,
5127,ENSG00000221770,
5128,ENSG00000277524,
5129,ENSG00000276956,
5130,ENSG00000200421,
5131,ENSG00000265383,
5132,ENSG00000277588,
5133,ENSG00000279346,
5134,ENSG00000199833,
5135,ENSG00000199704,
5136,ENSG00000251891,
5137,ENSG00000200650,
5138,ENSG00000164597,
5139,ENSG00000266207,
5140,ENSG00000199530,
5141,ENSG00000211578,
5142,ENSG00000278888,
5143,ENSG00000266331,
5144,ENSG00000265404,
5145,ENSG00000264919,
5146,ENSG00000207075,
5147,ENSG00000212354,
5148,ENSG00000264171,
5149,ENSG00000251892,
5150,ENSG00000241291,
5151,ENSG00000206679,
5152,ENSG00000252723,
5153,ENSG00000233728,
5154,ENSG00000207976,
5155,ENSG00000280653,37032_at
5156,ENSG00000207150,
5157,ENSG00000208033,
5158,ENSG00000199315,
5159,ENSG00000201899,
5160,ENSG00000199523,
5161,ENSG00000264580,
5162,ENSG00000265662,
5163,ENSG00000252519,
5164,ENSG00000221766,
5165,ENSG00000202318,
5166,ENSG00000268350,
5167,ENSG00000264687,
5168,ENSG00000251882,
5169,ENSG00000275292,
5170,ENSG00000277418,
5171,ENSG00000257902,
5172,ENSG00000278450,
5173,ENSG00000278922,
5174,ENSG00000278354,
5175,ENSG00000279847,
5176,ENSG00000201496,
5177,ENSG00000207815,
5178,ENSG00000199949,
5179,ENSG00000264141,
5180,ENSG00000251819,
5181,ENSG00000266682,
5182,ENSG00000252641,
5183,ENSG00000201633,
5184,ENSG00000281338,
5185,ENSG00000207707,
5186,ENSG00000274008,
5187,ENSG00000201775,
5188,ENSG00000221275,
5189,ENSG00000274866,
5190,ENSG00000200164,
5191,ENSG00000252141,
5192,ENSG00000216136,
5193,ENSG00000252277,
5194,ENSG00000253072,
5195,ENSG00000239703,
5196,ENSG00000274592,
5197,ENSG00000272051,
5198,ENSG00000252977,
5199,ENSG00000276352,
5200,ENSG00000276082,
5201,ENSG00000278675,
5202,ENSG00000265119,
5203,ENSG00000264074,
5204,ENSG00000207993,
5205,ENSG00000212104,
5206,ENSG00000279892,
5207,ENSG00000274306,
5208,ENSG00000275538,
5209,ENSG00000223015,
5210,ENSG00000207270,
5211,ENSG00000237456,41215_s_at
5212,ENSG00000237456,41216_r_at
5213,ENSG00000274118,
5214,ENSG00000276635,
5215,ENSG00000280648,
5216,ENSG00000280603,
5217,ENSG00000265436,
5218,ENSG00000202186,
5219,ENSG00000212067,
5220,ENSG00000241834,
5221,ENSG00000207454,
5222,ENSG00000206777,
5223,ENSG00000266619,
5224,ENSG00000280360,
5225,ENSG00000274924,
5226,ENSG00000207329,
5227,ENSG00000252934,
5228,ENSG00000200681,
5229,ENSG00000221566,
5230,ENSG00000274250,
5231,ENSG00000263894,
5232,ENSG00000280586,
5233,ENSG00000233846,
5234,ENSG00000202476,
5235,ENSG00000200969,
5236,ENSG00000263671,
5237,ENSG00000264114,
5238,ENSG00000202417,
5239,ENSG00000207271,
5240,ENSG00000202392,
5241,ENSG00000207515,
5242,ENSG00000216114,
5243,ENSG00000264004,
5244,ENSG00000264934,
5245,ENSG00000279973,
5246,ENSG00000274452,36398_at
5247,ENSG00000221318,
5248,ENSG00000276338,
5249,ENSG00000149452,
5250,ENSG00000211519,
5251,ENSG00000202001,
5252,ENSG00000212396,
5253,ENSG00000201588,
5254,ENSG00000207607,
5255,ENSG00000266154,
5256,ENSG00000185633,
5257,ENSG00000273591,
5258,ENSG00000277064,
5259,ENSG00000212314,
5260,ENSG00000238875,
5261,ENSG00000263652,
5262,ENSG00000278783,
5263,ENSG00000221130,
5264,ENSG00000199940,
5265,ENSG00000222721,
5266,ENSG00000238711,
5267,ENSG00000264372,
5268,ENSG00000201909,
5269,ENSG00000200162,
5270,ENSG00000207922,
5271,ENSG00000278636,
5272,ENSG00000070444,35145_at
5273,ENSG00000223070,
5274,ENSG00000273394,
5275,ENSG00000252800,
5276,ENSG00000207382,
5277,ENSG00000057935,
5278,ENSG00000240347,
5279,ENSG00000274371,
5280,ENSG00000252415,
5281,ENSG00000278066,35984_at
5282,ENSG00000281372,
5283,ENSG00000207155,
5284,ENSG00000200150,
5285,ENSG00000229729,
5286,ENSG00000216135,
5287,ENSG00000202386,
5288,ENSG00000265345,
5289,ENSG00000276081,
5290,ENSG00000280672,
5291,ENSG00000241652,
5292,ENSG00000263653,
5293,ENSG00000173209,
5294,ENSG00000276320,
5295,ENSG00000201665,
5296,ENSG00000264796,
5297,ENSG00000202200,
5298,ENSG00000207061,
5299,ENSG00000278597,AFFX-M27830_M_at
5300,ENSG00000278597,AFFX-M27830_5_at
5301,ENSG00000273136,34279_at
5302,ENSG00000265411,
5303,ENSG00000203573,
5304,ENSG00000252856,
5305,ENSG00000222179,
5306,ENSG00000272215,
5307,ENSG00000199529,
5308,ENSG00000207444,
5309,ENSG00000274230,
5310,ENSG00000276309,
5311,ENSG00000006453,
5312,ENSG00000275375,
5313,ENSG00000199785,
5314,ENSG00000221407,
5315,ENSG00000167807,
5316,ENSG00000274280,
5317,ENSG00000275935,
5318,ENSG00000277637,
5319,ENSG00000264579,
5320,ENSG00000266710,
5321,ENSG00000206824,
5322,ENSG00000263442,
5323,ENSG00000222874,
5324,ENSG00000252951,
5325,ENSG00000275010,35963_at
5326,ENSG00000173821,
5327,ENSG00000265398,
5328,ENSG00000273501,
5329,ENSG00000240375,
5330,ENSG00000265020,
5331,ENSG00000264850,
5332,ENSG00000239640,
5333,ENSG00000208001,
5334,ENSG00000278453,
5335,ENSG00000206856,
5336,ENSG00000199640,
5337,ENSG00000243532,
5338,ENSG00000275669,
5339,ENSG00000281288,
5340,ENSG00000266012,
5341,ENSG00000275410,33621_at
5342,ENSG00000276594,
5343,ENSG00000277385,
5344,ENSG00000273709,36398_at
5345,ENSG00000222826,
5346,ENSG00000070444,
5347,ENSG00000252652,
5348,ENSG00000206815,
5349,ENSG00000265612,
5350,ENSG00000221100,
5351,ENSG00000279687,
5352,ENSG00000266637,
5353,ENSG00000216055,
5354,ENSG00000278209,
5355,ENSG00000263941,
5356,ENSG00000276760,
5357,ENSG00000200738,
5358,ENSG00000266669,
5359,ENSG00000272435,
5360,ENSG00000199895,
5361,ENSG00000206960,
5362,ENSG00000199168,
5363,ENSG00000206589,
5364,ENSG00000209582,36234_at
5365,ENSG00000212612,
5366,ENSG00000280487,
5367,ENSG00000207116,
5368,ENSG00000078098,39945_at
5369,ENSG00000280955,
5370,ENSG00000265708,
5371,ENSG00000221184,
5372,ENSG00000274804,
5373,ENSG00000199545,
5374,ENSG00000280536,
5375,ENSG00000207406,35748_at
5376,ENSG00000206600,
5377,ENSG00000276666,
5378,ENSG00000252371,
5379,ENSG00000206724,
5380,ENSG00000280785,
5381,ENSG00000221781,
5382,ENSG00000278269,
5383,ENSG00000277910,
5384,ENSG00000252133,
5385,ENSG00000243352,
5386,ENSG00000266852,
5387,ENSG00000201619,
5388,ENSG00000222747,
5389,ENSG00000281859,
5390,ENSG00000252629,
5391,ENSG00000200708,
5392,ENSG00000271932,
5393,ENSG00000265929,33999_f_at
5394,ENSG00000265929,34000_r_at
5395,ENSG00000266584,
5396,ENSG00000239745,
5397,ENSG00000201725,
5398,ENSG00000276319,
5399,ENSG00000233670,
5400,ENSG00000207417,
5401,ENSG00000215966,
5402,ENSG00000275518,
5403,ENSG00000274740,
5404,ENSG00000281156,
5405,ENSG00000243187,
5406,ENSG00000167634,
5407,ENSG00000207362,
5408,ENSG00000261709,
5409,ENSG00000278454,
5410,ENSG00000199348,
5411,ENSG00000273699,
5412,ENSG00000280746,
5413,ENSG00000206713,
5414,ENSG00000212135,
5415,ENSG00000265724,
5416,ENSG00000207616,
5417,ENSG00000266375,
5418,ENSG00000212440,
5419,ENSG00000275252,
5420,ENSG00000263730,
5421,ENSG00000207713,
5422,ENSG00000206638,
5423,ENSG00000274037,
5424,ENSG00000221200,
5425,ENSG00000207183,
5426,ENSG00000264896,
5427,ENSG00000221690,
5428,ENSG00000124635,153_f_at
5429,ENSG00000212332,
5430,ENSG00000149633,
5431,ENSG00000264878,
5432,ENSG00000222086,
5433,ENSG00000252157,
5434,ENSG00000273758,
5435,ENSG00000264438,
5436,ENSG00000212512,
5437,ENSG00000241230,
5438,ENSG00000201923,
5439,ENSG00000281678,
5440,ENSG00000252364,
5441,ENSG00000221221,
5442,ENSG00000281795,
5443,ENSG00000281318,
5444,ENSG00000221492,
5445,ENSG00000207169,
5446,ENSG00000211563,
5447,ENSG00000201032,
5448,ENSG00000206869,
5449,ENSG00000278609,
5450,ENSG00000207247,
5451,ENSG00000281394,
5452,ENSG00000253070,
5453,ENSG00000264646,
5454,ENSG00000188687,
5455,ENSG00000276314,
5456,ENSG00000252905,
5457,ENSG00000265209,
5458,ENSG00000202245,
5459,ENSG00000199473,
5460,ENSG00000280934,
5461,ENSG00000278571,
5462,ENSG00000239153,
5463,ENSG00000230136,
5464,ENSG00000201766,
5465,ENSG00000265432,
5466,ENSG00000207195,
5467,ENSG00000207160,
5468,ENSG00000202399,
5469,ENSG00000274936,
5470,ENSG00000277913,
5471,ENSG00000239504,
5472,ENSG00000275166,
5473,ENSG00000251838,
5474,ENSG00000264400,
5475,ENSG00000275531,
5476,ENSG00000222512,
5477,ENSG00000207604,
5478,ENSG00000199455,
5479,ENSG00000201616,
5480,ENSG00000207961,
5481,ENSG00000264753,
5482,ENSG00000278511,
5483,ENSG00000277622,
5484,ENSG00000277402,
5485,ENSG00000200097,
5486,ENSG00000265633,
5487,ENSG00000206844,
5488,ENSG00000201162,
5489,ENSG00000238789,
5490,ENSG00000242860,
5491,ENSG00000238742,
5492,ENSG00000222463,
5493,ENSG00000280976,
5494,ENSG00000275686,
5495,ENSG00000265140,
5496,ENSG00000265727,
5497,ENSG00000266485,
5498,ENSG00000278350,
5499,ENSG00000281786,
5500,ENSG00000221539,
5501,ENSG00000223880,
5502,ENSG00000223201,
5503,ENSG00000202363,256_s_at
5504,ENSG00000206611,
5505,ENSG00000201023,
5506,ENSG00000266698,
5507,ENSG00000252023,
5508,ENSG00000241172,
