Ensembl Gene ID	Ensembl Transcript ID	Affy HG U95AV2 probeset
ENSG00000044459	ENST00000461247	
ENSG00000242688	ENST00000488028	
ENSG00000170266	ENST00000415454	
ENSG00000252575	ENST00000516766	
ENSG00000100284	ENST00000465529	
ENSG00000200462	ENST00000363592	
ENSG00000075073	ENST00000373306	35404_at
ENSG00000136504	ENST00000454930	
ENSG00000078018	ENST00000452717	
ENSG00000186522	ENST00000423520	
ENSG00000081377	ENST00000496750	
ENSG00000277054	ENST00000610673	
ENSG00000134697	ENST00000463351	
ENSG00000266241	ENST00000579212	
ENSG00000221667	ENST00000408740	41150_r_at
ENSG00000201348	ENST00000364478	
ENSG00000122126	ENST00000357121	34169_s_at
ENSG00000122126	ENST00000357121	41227_at
ENSG00000276439	ENST00000615767	
ENSG00000170266	ENST00000446732	
ENSG00000207626	ENST00000384894	
ENSG00000221393	ENST00000408466	
ENSG00000134697	ENST00000488496	
ENSG00000212511	ENST00000391209	
ENSG00000222174	ENST00000410242	
ENSG00000277211	ENST00000611227	
ENSG00000186522	ENST00000461295	
ENSG00000081377	ENST00000463547	
ENSG00000222337	ENST00000410405	
ENSG00000281151	ENST00000628790	
ENSG00000238862	ENST00000459623	
ENSG00000264405	ENST00000577744	
ENSG00000170266	ENST00000438227	
ENSG00000100284	ENST00000487670	
ENSG00000281151	ENST00000628544	
ENSG00000280576	ENST00000629057	
ENSG00000275169	ENST00000614235	
ENSG00000205456	ENST00000398664	
ENSG00000122126	ENST00000463271	
ENSG00000252181	ENST00000516372	
ENSG00000259279	ENST00000560769	
ENSG00000081377	ENST00000484948	
ENSG00000101003	ENST00000262460	39677_at
ENSG00000186522	ENST00000411469	
ENSG00000207783	ENST00000385049	
ENSG00000221405	ENST00000408478	
ENSG00000227827	ENST00000532739	
ENSG00000277370	ENST00000384229	
ENSG00000274176	ENST00000612924	
ENSG00000281151	ENST00000627948	
ENSG00000254482	ENST00000525638	
ENSG00000252215	ENST00000516406	
ENSG00000206320	ENST00000383279	
ENSG00000170266	ENST00000440656	
ENSG00000180872	ENST00000322246	
ENSG00000212620	ENST00000391318	
ENSG00000281151	ENST00000627416	
ENSG00000186522	ENST00000442746	
ENSG00000272096	ENST00000606972	
ENSG00000201324	ENST00000364454	
ENSG00000104763	ENST00000519468	
ENSG00000075073	ENST00000619173	35404_at
ENSG00000100284	ENST00000439512	
ENSG00000279803	ENST00000624886	
ENSG00000276107	ENST00000478845	867_s_at
ENSG00000281151	ENST00000626723	
ENSG00000276860	ENST00000610615	
ENSG00000275382	ENST00000613748	
ENSG00000257381	ENST00000579107	
ENSG00000265244	ENST00000583762	
ENSG00000281151	ENST00000629641	
ENSG00000101003	ENST00000484893	
ENSG00000104763	ENST00000521542	
ENSG00000200685	ENST00000363815	
ENSG00000252619	ENST00000516810	
ENSG00000170266	ENST00000464355	
ENSG00000281151	ENST00000626962	
ENSG00000136925	ENST00000375173	40577_at
ENSG00000274176	ENST00000614649	
ENSG00000202248	ENST00000365378	
ENSG00000204962	ENST00000378123	
ENSG00000101003	ENST00000473460	
ENSG00000199059	ENST00000362189	
ENSG00000276036	ENST00000612665	
ENSG00000078018	ENST00000471619	
ENSG00000281151	ENST00000629518	
ENSG00000100284	ENST00000424387	39134_at
ENSG00000099994	ENST00000358321	
ENSG00000170266	ENST00000450835	
ENSG00000239884	ENST00000492377	
ENSG00000136504	ENST00000509773	
ENSG00000221579	ENST00000408652	
ENSG00000165568	ENST00000532248	
ENSG00000078018	ENST00000482864	
ENSG00000104763	ENST00000518746	
ENSG00000131467	ENST00000541124	39796_at
ENSG00000276628	ENST00000619669	
ENSG00000276220	ENST00000612327	
ENSG00000277805	ENST00000621445	
ENSG00000101003	ENST00000481735	
ENSG00000264544	ENST00000584200	
ENSG00000100284	ENST00000395736	
ENSG00000078018	ENST00000461253	
ENSG00000239002	ENST00000459255	
ENSG00000274963	ENST00000581811	
ENSG00000170266	ENST00000436768	
ENSG00000200790	ENST00000363920	
ENSG00000229702	ENST00000458525	
ENSG00000263409	ENST00000584057	
ENSG00000078018	ENST00000481649	
ENSG00000200769	ENST00000363899	34031_i_at
ENSG00000275677	ENST00000385275	
ENSG00000136504	ENST00000510819	
ENSG00000230102	ENST00000622169	
ENSG00000100284	ENST00000449508	
ENSG00000275323	ENST00000618751	
ENSG00000221345	ENST00000408418	
ENSG00000201264	ENST00000364394	
ENSG00000230308	ENST00000458607	
ENSG00000278836	ENST00000617945	
ENSG00000275323	ENST00000630768	
ENSG00000136883	ENST00000374118	
ENSG00000278033	ENST00000615341	
ENSG00000111335	ENST00000342315	39263_at
ENSG00000266458	ENST00000584466	
ENSG00000100284	ENST00000443206	
ENSG00000280914	ENST00000629332	
ENSG00000180767	ENST00000319340	
ENSG00000274210	ENST00000622285	
ENSG00000281587	ENST00000630551	
ENSG00000078018	ENST00000475600	183_at
ENSG00000078018	ENST00000475600	35422_at
ENSG00000078018	ENST00000475600	1972_s_at
ENSG00000078018	ENST00000475600	220_r_at
ENSG00000078018	ENST00000475600	219_i_at
ENSG00000265535	ENST00000583379	
ENSG00000137449	ENST00000507071	
ENSG00000100284	ENST00000497448	
ENSG00000099994	ENST00000463101	
ENSG00000253013	ENST00000517204	
ENSG00000278507	ENST00000617048	
ENSG00000204962	ENST00000531613	
ENSG00000180332	ENST00000379108	
ENSG00000241943	ENST00000469842	
ENSG00000273725	ENST00000613468	
ENSG00000100284	ENST00000491987	
ENSG00000104763	ENST00000523593	
ENSG00000078018	ENST00000464007	
ENSG00000137449	ENST00000345451	
ENSG00000230102	ENST00000626476	
ENSG00000263712	ENST00000584938	
ENSG00000104763	ENST00000519545	
ENSG00000230102	ENST00000599441	
ENSG00000222287	ENST00000410355	
ENSG00000265918	ENST00000580506	
ENSG00000199797	ENST00000362927	
ENSG00000078018	ENST00000478233	
ENSG00000201969	ENST00000365099	
ENSG00000206952	ENST00000384225	
ENSG00000207834	ENST00000385099	
ENSG00000205456	ENST00000380148	
ENSG00000254659	ENST00000534252	
ENSG00000104763	ENST00000517409	
ENSG00000281592	ENST00000628269	
ENSG00000078018	ENST00000473543	
ENSG00000177646	ENST00000514643	
ENSG00000279491	ENST00000623785	
ENSG00000231172	ENST00000451622	
ENSG00000202406	ENST00000365536	
ENSG00000178691	ENST00000322652	40957_at
ENSG00000210841	ENST00000388106	
ENSG00000252919	ENST00000517110	
ENSG00000100284	ENST00000492723	39134_at
ENSG00000205456	ENST00000569631	
ENSG00000274176	ENST00000617218	
ENSG00000207302	ENST00000384572	
ENSG00000104763	ENST00000523744	
ENSG00000277722	ENST00000621307	
ENSG00000222196	ENST00000410264	
ENSG00000278573	ENST00000615362	35984_at
ENSG00000239888	ENST00000496286	
ENSG00000278113	ENST00000612038	
ENSG00000165568	ENST00000345253	
ENSG00000252347	ENST00000516538	
ENSG00000180346	ENST00000603357	
ENSG00000263552	ENST00000580386	
ENSG00000230102	ENST00000458224	
ENSG00000251714	ENST00000515905	
ENSG00000263539	ENST00000583125	
ENSG00000200839	ENST00000363969	
ENSG00000237293	ENST00000444852	
ENSG00000130202	ENST00000252485	32156_at
ENSG00000165568	ENST00000334019	
ENSG00000230102	ENST00000629795	
ENSG00000205456	ENST00000563025	
ENSG00000276626	ENST00000612820	
ENSG00000263776	ENST00000584302	
ENSG00000178691	ENST00000580398	40957_at
ENSG00000212124	ENST00000390673	
ENSG00000111335	ENST00000392583	39264_at
ENSG00000111335	ENST00000392583	39263_at
ENSG00000265013	ENST00000581848	
ENSG00000254324	ENST00000521276	
ENSG00000277671	ENST00000618423	
ENSG00000264034	ENST00000579736	
ENSG00000136504	ENST00000424009	34231_at
ENSG00000125775	ENST00000381812	
ENSG00000280550	ENST00000628571	
ENSG00000274617	ENST00000617561	
ENSG00000206767	ENST00000384040	
ENSG00000178691	ENST00000494429	
ENSG00000280954	ENST00000627406	
ENSG00000180346	ENST00000317005	
ENSG00000165568	ENST00000441590	
ENSG00000205456	ENST00000568044	
ENSG00000131467	ENST00000622892	39796_at
ENSG00000199572	ENST00000362702	
ENSG00000275883	ENST00000622886	
ENSG00000226570	ENST00000418657	
ENSG00000274094	ENST00000613182	
ENSG00000252757	ENST00000516948	
ENSG00000211524	ENST00000390190	
ENSG00000252294	ENST00000516485	
ENSG00000252806	ENST00000516997	
ENSG00000205695	ENST00000381279	
ENSG00000104763	ENST00000518087	
ENSG00000221789	ENST00000408862	
ENSG00000205456	ENST00000564810	
ENSG00000180767	ENST00000615522	
ENSG00000266308	ENST00000581311	
ENSG00000281151	ENST00000626100	
ENSG00000201377	ENST00000364507	
ENSG00000279019	ENST00000623921	
ENSG00000274155	ENST00000611960	
ENSG00000101938	ENST00000372045	37630_at
ENSG00000266354	ENST00000580204	
ENSG00000216205	ENST00000401386	
ENSG00000135686	ENST00000564996	
ENSG00000200941	ENST00000364071	
ENSG00000278946	ENST00000625071	
ENSG00000165568	ENST00000525572	
ENSG00000100284	ENST00000447733	39134_at
ENSG00000212542	ENST00000391240	
ENSG00000230308	ENST00000431871	
ENSG00000116459	ENST00000493119	
ENSG00000206795	ENST00000384068	
ENSG00000199855	ENST00000362985	
ENSG00000100284	ENST00000411850	39134_at
ENSG00000200340	ENST00000363470	
ENSG00000230308	ENST00000446397	
ENSG00000255310	ENST00000530248	
ENSG00000205456	ENST00000567978	
ENSG00000100284	ENST00000425375	39134_at
ENSG00000274077	ENST00000616044	
ENSG00000184650	ENST00000328248	
ENSG00000239948	ENST00000473384	
ENSG00000101938	ENST00000394797	
ENSG00000279471	ENST00000624191	
ENSG00000230102	ENST00000449350	
ENSG00000178691	ENST00000578106	
ENSG00000208772	ENST00000386037	
ENSG00000132446	ENST00000359202	
ENSG00000221704	ENST00000408777	
ENSG00000264128	ENST00000582127	
ENSG00000222345	ENST00000410413	
ENSG00000276487	ENST00000620052	
ENSG00000279928	ENST00000624431	
ENSG00000277538	ENST00000611396	
ENSG00000281017	ENST00000629190	
ENSG00000104763	ENST00000520051	
ENSG00000165568	ENST00000487985	
ENSG00000253064	ENST00000517255	
ENSG00000221451	ENST00000408524	
ENSG00000184650	ENST00000584943	
ENSG00000242719	ENST00000467399	
ENSG00000199792	ENST00000362922	
ENSG00000136883	ENST00000468460	
ENSG00000273888	ENST00000617151	
ENSG00000207652	ENST00000384919	
ENSG00000223305	ENST00000411373	
ENSG00000115875	ENST00000425778	32165_at
ENSG00000201875	ENST00000365005	
ENSG00000111335	ENST00000449768	
ENSG00000280862	ENST00000626990	
ENSG00000137449	ENST00000259997	
ENSG00000276487	ENST00000615029	
ENSG00000230308	ENST00000434862	
ENSG00000266759	ENST00000584606	
ENSG00000135686	ENST00000258157	
ENSG00000274436	ENST00000616573	
ENSG00000159403	ENST00000542285	39409_at
ENSG00000277658	ENST00000612358	
ENSG00000251916	ENST00000516107	
ENSG00000274479	ENST00000619413	
ENSG00000277648	ENST00000621153	
ENSG00000281151	ENST00000629322	
ENSG00000254341	ENST00000364849	
ENSG00000234519	ENST00000413324	
ENSG00000230102	ENST00000420947	
ENSG00000207123	ENST00000384395	
ENSG00000200883	ENST00000364013	
ENSG00000111335	ENST00000552756	
ENSG00000230102	ENST00000625668	
ENSG00000201610	ENST00000364740	
ENSG00000199744	ENST00000362874	
ENSG00000251843	ENST00000516034	
ENSG00000207248	ENST00000384519	
ENSG00000230102	ENST00000598535	
ENSG00000135686	ENST00000567410	
ENSG00000224493	ENST00000440382	
ENSG00000264686	ENST00000578124	
ENSG00000234519	ENST00000435377	
ENSG00000116132	ENST00000367760	
ENSG00000230102	ENST00000627894	
ENSG00000255045	ENST00000531241	
ENSG00000201700	ENST00000364830	
ENSG00000200516	ENST00000363646	
ENSG00000282534	ENST00000633711	
ENSG00000275105	ENST00000617174	
ENSG00000274673	ENST00000612162	
ENSG00000230102	ENST00000593326	
ENSG00000223190	ENST00000411258	
ENSG00000222404	ENST00000410472	
ENSG00000276804	ENST00000620820	
ENSG00000197594	ENST00000360971	342_at
ENSG00000197594	ENST00000360971	343_s_at
ENSG00000264931	ENST00000585238	
ENSG00000235541	ENST00000446694	
ENSG00000230102	ENST00000597775	
ENSG00000276804	ENST00000618995	
ENSG00000230308	ENST00000431272	
ENSG00000277348	ENST00000613532	
ENSG00000135686	ENST00000569472	
ENSG00000230102	ENST00000593559	
ENSG00000221095	ENST00000408168	
ENSG00000276303	ENST00000616061	
ENSG00000207063	ENST00000384335	
ENSG00000115875	ENST00000425941	32165_at
ENSG00000111335	ENST00000551603	
ENSG00000252714	ENST00000516905	
ENSG00000230102	ENST00000601913	
ENSG00000265672	ENST00000578292	37281_at
ENSG00000273064	ENST00000608069	
ENSG00000251852	ENST00000516043	
ENSG00000253069	ENST00000517260	
ENSG00000230102	ENST00000599153	
ENSG00000206612	ENST00000383885	
ENSG00000230308	ENST00000421662	
ENSG00000251986	ENST00000516177	
ENSG00000278633	ENST00000619792	35896_at
ENSG00000278633	ENST00000619792	736_f_at
ENSG00000278633	ENST00000619792	737_at
ENSG00000230102	ENST00000609015	
ENSG00000278771	ENST00000610674	
ENSG00000281151	ENST00000630648	
ENSG00000135686	ENST00000565743	
ENSG00000212127	ENST00000537503	
ENSG00000281741	ENST00000626088	
ENSG00000207636	ENST00000384904	
ENSG00000221026	ENST00000408099	
ENSG00000199031	ENST00000362161	
ENSG00000111335	ENST00000548941	
ENSG00000201157	ENST00000364287	
ENSG00000228315	ENST00000430357	41827_f_at
ENSG00000228315	ENST00000430357	31596_f_at
ENSG00000276673	ENST00000615451	
ENSG00000200262	ENST00000363392	
ENSG00000199212	ENST00000362342	
ENSG00000068912	ENST00000494373	
ENSG00000277657	ENST00000611193	
ENSG00000176855	ENST00000453838	
ENSG00000275707	ENST00000616734	
ENSG00000207975	ENST00000385240	
ENSG00000276235	ENST00000613890	
ENSG00000230308	ENST00000424575	
ENSG00000130202	ENST00000252483	
ENSG00000200817	ENST00000363947	
ENSG00000276991	ENST00000613656	
ENSG00000279486	ENST00000624502	
ENSG00000125775	ENST00000381808	
ENSG00000158106	ENST00000289013	
ENSG00000199894	ENST00000363024	
ENSG00000281227	ENST00000626887	
ENSG00000281151	ENST00000625248	
ENSG00000212127	ENST00000381852	
ENSG00000278067	ENST00000622338	
ENSG00000279486	ENST00000307401	
ENSG00000278391	ENST00000614353	
ENSG00000238933	ENST00000459194	
ENSG00000197594	ENST00000513998	342_at
ENSG00000197594	ENST00000513998	343_s_at
ENSG00000135686	ENST00000564159	
ENSG00000221358	ENST00000408431	
ENSG00000264818	ENST00000579507	
ENSG00000115875	ENST00000452806	
ENSG00000274793	ENST00000615780	
ENSG00000137776	ENST00000492526	
ENSG00000200033	ENST00000363163	
ENSG00000265024	ENST00000578565	
ENSG00000111335	ENST00000620097	39263_at
ENSG00000135299	ENST00000369408	35624_at
ENSG00000272337	ENST00000606352	
ENSG00000206634	ENST00000383907	
ENSG00000221698	ENST00000408771	
ENSG00000275530	ENST00000615294	AFFX-M27830_M_at
ENSG00000265714	ENST00000580379	
ENSG00000230308	ENST00000412022	
ENSG00000130202	ENST00000591581	32156_at
ENSG00000281151	ENST00000627088	
ENSG00000267195	ENST00000586026	
ENSG00000278907	ENST00000623320	
ENSG00000202182	ENST00000365312	
ENSG00000261490	ENST00000561486	
ENSG00000136161	ENST00000344532	35193_at
ENSG00000200075	ENST00000363205	
ENSG00000197594	ENST00000459624	
ENSG00000200645	ENST00000363775	
ENSG00000212266	ENST00000390964	
ENSG00000239101	ENST00000459498	
ENSG00000137449	ENST00000382395	
ENSG00000201689	ENST00000364819	
ENSG00000125775	ENST00000339987	
ENSG00000172058	ENST00000317633	
ENSG00000137776	ENST00000493062	
ENSG00000221082	ENST00000408155	
ENSG00000281151	ENST00000629665	
ENSG00000115875	ENST00000432873	
ENSG00000239776	ENST00000488123	
ENSG00000230308	ENST00000549841	
ENSG00000251886	ENST00000516077	
ENSG00000130202	ENST00000587386	
ENSG00000252047	ENST00000516238	
ENSG00000241217	ENST00000482040	
ENSG00000135686	ENST00000325279	
ENSG00000212316	ENST00000391014	
ENSG00000260472	ENST00000563247	
ENSG00000278553	ENST00000612693	
ENSG00000251987	ENST00000516178	
ENSG00000280247	ENST00000622962	
ENSG00000281151	ENST00000625847	
ENSG00000278232	ENST00000617446	
ENSG00000276281	ENST00000616400	
ENSG00000281843	ENST00000629762	
ENSG00000235186	ENST00000415716	
ENSG00000222870	ENST00000410938	
ENSG00000275020	ENST00000617868	
ENSG00000130202	ENST00000585601	32156_at
ENSG00000281910	ENST00000629536	
ENSG00000264184	ENST00000577723	
ENSG00000277563	ENST00000621023	
ENSG00000172058	ENST00000511162	
ENSG00000115875	ENST00000409276	
ENSG00000252595	ENST00000516786	
ENSG00000243286	ENST00000423359	
ENSG00000252433	ENST00000516624	
ENSG00000277719	ENST00000614758	31950_at
ENSG00000252886	ENST00000517077	
ENSG00000241546	ENST00000491262	
ENSG00000280004	ENST00000624984	
ENSG00000263457	ENST00000583644	
ENSG00000166670	ENST00000279441	1006_at
ENSG00000277633	ENST00000631539	
ENSG00000221603	ENST00000408676	
ENSG00000230907	ENST00000425378	
ENSG00000274456	ENST00000616873	
ENSG00000274689	ENST00000617843	
ENSG00000222835	ENST00000410903	
ENSG00000207412	ENST00000384681	
ENSG00000281151	ENST00000630174	
ENSG00000136161	ENST00000462703	35193_at
ENSG00000252768	ENST00000516959	
ENSG00000125775	ENST00000360779	
ENSG00000130202	ENST00000592018	
ENSG00000215983	ENST00000401164	
ENSG00000166670	ENST00000539681	
ENSG00000137449	ENST00000382401	
ENSG00000221065	ENST00000408138	
ENSG00000281825	ENST00000626823	
ENSG00000257052	ENST00000544421	
ENSG00000277633	ENST00000631466	
ENSG00000136504	ENST00000509124	
ENSG00000135299	ENST00000520886	
ENSG00000273527	ENST00000618337	
ENSG00000264961	ENST00000584535	
ENSG00000212454	ENST00000391152	
ENSG00000221618	ENST00000408691	
ENSG00000210825	ENST00000388090	
ENSG00000239078	ENST00000459426	
ENSG00000273549	ENST00000366402	
ENSG00000200130	ENST00000363260	
ENSG00000159403	ENST00000540394	39409_at
ENSG00000212182	ENST00000390880	
ENSG00000276884	ENST00000340052	
ENSG00000272211	ENST00000606818	
ENSG00000264380	ENST00000584375	
ENSG00000137449	ENST00000503926	
ENSG00000239835	ENST00000482027	
ENSG00000116132	ENST00000239461	40126_at
ENSG00000263974	ENST00000584223	
ENSG00000264224	ENST00000577230	
ENSG00000278237	ENST00000616308	
ENSG00000264293	ENST00000582431	
ENSG00000161649	ENST00000377203	
ENSG00000275932	ENST00000614294	
ENSG00000214604	ENST00000415681	
ENSG00000202523	ENST00000365653	
ENSG00000230102	ENST00000432154	
ENSG00000200922	ENST00000364052	
ENSG00000252267	ENST00000516458	
ENSG00000125775	ENST00000467129	
ENSG00000277204	ENST00000615662	
ENSG00000264233	ENST00000582112	
ENSG00000185847	ENST00000553177	
ENSG00000237764	ENST00000424515	
ENSG00000259221	ENST00000559799	
ENSG00000243365	ENST00000488843	
ENSG00000281241	ENST00000628381	
ENSG00000159403	ENST00000602298	39409_at
ENSG00000277485	ENST00000615401	
ENSG00000276103	ENST00000620626	
ENSG00000137449	ENST00000509684	
ENSG00000252224	ENST00000516415	
ENSG00000214178	ENST00000420099	
ENSG00000240577	ENST00000495609	
ENSG00000265510	ENST00000585278	
ENSG00000185847	ENST00000548368	
ENSG00000277633	ENST00000631402	
ENSG00000115875	ENST00000477635	32165_at
ENSG00000264157	ENST00000583925	
ENSG00000274061	ENST00000617729	
ENSG00000201542	ENST00000364672	
ENSG00000237631	ENST00000446226	
ENSG00000277612	ENST00000611472	
ENSG00000281684	ENST00000628373	
ENSG00000212329	ENST00000391027	
ENSG00000277085	ENST00000613108	
ENSG00000199676	ENST00000362806	
ENSG00000185847	ENST00000331096	
ENSG00000230102	ENST00000443776	
ENSG00000263458	ENST00000580836	
ENSG00000280454	ENST00000623044	
ENSG00000264817	ENST00000579822	
ENSG00000230102	ENST00000601524	
ENSG00000136504	ENST00000506533	
ENSG00000230308	ENST00000550581	
ENSG00000230102	ENST00000597974	
ENSG00000125775	ENST00000615838	
ENSG00000279906	ENST00000623963	
ENSG00000185847	ENST00000547607	
ENSG00000259221	ENST00000557882	
ENSG00000274034	ENST00000621638	
ENSG00000234578	ENST00000432653	
ENSG00000280671	ENST00000629900	
ENSG00000230102	ENST00000620876	
ENSG00000264902	ENST00000578890	
ENSG00000274309	ENST00000365032	
ENSG00000199740	ENST00000362870	
ENSG00000275932	ENST00000632468	
ENSG00000230102	ENST00000610423	
ENSG00000221607	ENST00000408680	
ENSG00000259450	ENST00000560743	
ENSG00000199668	ENST00000362798	
ENSG00000230102	ENST00000599735	
ENSG00000276285	ENST00000619999	
ENSG00000172058	ENST00000354833	
ENSG00000199241	ENST00000362371	
ENSG00000274318	ENST00000610742	
ENSG00000259221	ENST00000560180	
ENSG00000230102	ENST00000609304	
ENSG00000278881	ENST00000623531	
ENSG00000275932	ENST00000633870	
ENSG00000101938	ENST00000372042	
ENSG00000136883	ENST00000473174	
ENSG00000230102	ENST00000609933	
ENSG00000206932	ENST00000384205	
